"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_0793","ybhF",0.612668188643865,5.22904413246554,5.94716142126994,0.0201583808014599,0.0445980080539596
"SL1344_1208","SL1344_1208",0.831129428831818,3.95323860698483,5.94122631616517,0.0202159187814532,0.0447028063195515
"SL1344_3089","speC",0.583911576627074,5.79649888362366,5.93702510363086,0.0202567553733228,0.0447705865365144
"SL1344_1192","SL1344_1192",0.911638145904412,4.31235602791897,5.93555488005145,0.020271067395358,0.0447724223049691
"SL1344_4132","SL1344_4132",1.85603694450902,3.06378321940158,5.93484768130505,0.0202779555980877,0.0447724223049691
"SL1344_2104","yegN",0.626446706632217,5.39274064745086,5.93301470099337,0.0202958208945594,0.0447893718134955
"SL1344_3586","yhjR",-0.580189844217658,5.85835464926829,5.91457133326434,0.0204765357199378,0.0451655047791503
"SL1344_3553","yhiN",-0.270021653913941,8.08806022156106,5.90893109846909,0.0205321493949082,0.0452498019891878
"SL1344_P1_0096","rcK",0.806259683081793,5.15485749580739,5.90860800949262,0.020535340074711,0.0452498019891878
"SL1344_3882","rffH",-0.701912420141051,4.97477482571389,5.90146851484776,0.0206059841880184,0.0453827186826298
"SL1344_1160","potC",-0.527254360248728,6.52900602441927,5.8993385141766,0.0206271113166997,0.0454065004247431
"SL1344_0129","murC",-0.368497310894845,7.58230842938057,5.89368018931815,0.020683349755136,0.0455075102720609
"SL1344_4088","rplK",-0.310850696080965,9.89661113242687,5.88904359656089,0.0207295573837974,0.0455863603097415
"SL1344_3757","SL1344_3757",-0.604561197075472,5.47716992120569,5.88758700986619,0.0207440966748738,0.0455955244913727
"SL1344_1210","yeaQ",-0.644894473882493,5.84056270372055,5.87939044894989,0.0208261197138645,0.0457529346637423
"SL1344_2696","SL1344_2696",-0.91302342945067,4.19328917445861,5.87577968983465,0.0208623644121938,0.0458096673106912
"SL1344_1578","hslJ",-0.570932447230568,5.98463020462835,5.8739687340207,0.0208805685520718,0.0458267495531241
"SL1344_4407","pepA",-0.342642224597302,8.2509194395704,5.87265097991307,0.020893825770671,0.0458329631176994
"SL1344_0021","bcfA",0.779737478406778,4.4305009470229,5.86229993845442,0.0209982808712456,0.0460391235461325
"SL1344_0315","crl",-0.276323428928927,7.69096980409504,5.85976062189749,0.021023992420843,0.0460639398096306
"SL1344_P2_0053","pndC",-0.520219926790247,11.9458544520056,5.89965688467116,0.0210305566874269,0.0460639398096306
"SL1344_4421","SL1344_4421",0.344826413527601,6.96841224043699,5.84810826389954,0.0211424167263722,0.0462858884109224
"SL1344_0529","ppiB",-0.361446556476189,8.50713081363678,5.83708479013091,0.0212551175127335,0.0465094557421486
"SL1344_0191","mrcB",-0.345526625757851,8.07860481153833,5.82438281332127,0.0213857895194581,0.0467557181919357
"SL1344_2398","pdxK",0.397247471362164,6.46148221915664,5.82407829572379,0.0213889329581398,0.0467557181919357
"SL1344_0612","citC",1.20144948876034,3.59271027898638,5.81939292114889,0.0214373619928434,0.0468382919088169
"SL1344_0249","yaeD",0.366831903865145,8.16860205720679,5.81353236159651,0.0214981059341998,0.04694767694324
"SL1344_3364","acrF",0.518024170632533,8.7410609281507,5.89401307255514,0.0215314934738018,0.0469972419616845
"SL1344_1191","SL1344_1191",0.732909666046004,5.03131203531651,5.80531018972517,0.0215836434527872,0.047087690629505
"SL1344_0674","SL1344_0674",0.523400119384783,5.31740341402434,5.7828142757485,0.0218195724083337,0.0475552009454808
"SL1344_2199","rsuA",-0.436748505133911,6.27732254873271,5.78283255514556,0.0218193795656297,0.0475552009454808
"SL1344_1431","ynfC",-0.446152712687909,6.2117738181225,5.78114198526211,0.0218372224676202,0.047570084225797
"SL1344_P2_0023","impC",-0.82101155942539,4.72354493616688,5.77063827553583,0.0219484388257854,0.0477886761159746
"SL1344_3459","comA",1.34525965915606,3.33256363631419,5.75845695184731,0.0220781905646883,0.0480473889714701
"SL1344_0572","entD",0.794909392586109,5.65430328594629,5.8315958676553,0.022118091146201,0.0481104050859474
"SL1344_3265","glmM",-0.376793252747957,7.34160010174869,5.74149736344224,0.0222602307475572,0.0483956351959749
"SL1344_0172","yadF",-0.328553556756492,9.52309162986888,5.74008235044856,0.0222754928137309,0.0484048771177267
"SL1344_3811","intA",0.797659376738121,4.40192988398707,5.70880567925202,0.0226157614756264,0.0491200036792755
"SL1344_4411","idnR",0.591649072234591,5.33708808540693,5.69592998553419,0.0227574803930901,0.0494033994113699
"SL1344_3590","SL1344_3590",-0.5510737179494,5.72581086933879,5.69347045648922,0.0227846614989433,0.0494379920776678
"SL1344_1708","prs",-0.352497271184241,9.07683226278289,5.68823500664917,0.0228426380147523,0.0495393373028372
"SL1344_4013","cdh-a",0.344268355665863,9.38375298354878,5.67987153873357,0.0229355871441549,0.049716391067902
"SL1344_1184","pagC",0.913348286296694,6.17774263324595,5.81610454263577,0.0230228515124262,0.0498573040373493
"SL1344_4038","menG",-0.341266514305692,7.595880246675,5.67201502110304,0.0230232773420881,0.0498573040373493
"SL1344_4503","lplA",-0.513950297234865,5.97621400666995,5.65928989506575,0.0231660836880415,0.0501418532213837
"SL1344_P2_0092","pilO",0.87831567860978,4.23589356174496,5.65372064444966,0.0232288871633123,0.0502530452607878
"IsrM","IsrM",1.23569597730203,3.27738054955332,5.64656631711299,0.0233098374681512,0.050403367196258
"SL1344_0325","leuD2",0.941254677278532,4.24149425381387,5.63236710542779,0.023471411118493,0.0507277892216791
"SL1344_0135","SL1344_0135",-0.402585926782328,6.74211860805983,5.62616504707604,0.0235423670580737,0.0508561403377356
"SL1344_2209","SL1344_2209",0.8669808404562,4.06510503185042,5.62168693122526,0.0235937451002298,0.0509051664541978
"SL1344_3732","SL1344_3732",0.86689324534993,3.76731231831519,5.62185403616528,0.0235918256902477,0.0509051664541978
"SL1344_3990","SL1344_3990",-0.57248131710605,6.39767856094867,5.6607228505677,0.0235998019184839,0.0509051664541978
"SL1344_1625","sapD",-0.632380714512297,5.0143308588891,5.61140422249148,0.0237121827945552,0.0511224892422093
"SL1344_4042","ftsN",0.346310828477752,8.1314537552841,5.60720083785671,0.0237607843024773,0.0512021606831814
"SL1344_2136","yehT",0.778631735371287,5.10159607915181,5.59994907176169,0.0238448879017186,0.0513582200960093
"SL1344_2177","lysP",-0.360556275946472,7.94542876942837,5.5885537993553,0.0239777023985695,0.0516189910598
"SL1344_2027","pduP",1.11744160550911,3.48424180050848,5.586264121333,0.0240044862284694,0.0516513565640486
"SL1344_0452","SL1344_0452",0.586293651747926,5.43743662760145,5.57284234926142,0.0241621462847483,0.0519651639274723
"SL1344_3257","truB",-0.357451823858458,7.50563557779044,5.56810688974811,0.0242180407376753,0.052059905663971
"SL1344_0840","deoR",-0.325867695225511,7.11291695975306,5.54930675391639,0.0244413399990517,0.0525142378474248
"SL1344_2004","cbiG",1.11944285221678,4.01691545915137,5.56345130163979,0.0244935695473251,0.0526007482804305
"SL1344_2889","SL1344_2889",1.00070702373759,3.91814737459396,5.5425569915151,0.024522057069329,0.052636212342173
"SL1344_1156","ycfW",-0.374657313175012,6.91161735339089,5.53066217649486,0.0246650092487107,0.0529172184760039
"SL1344_0356","SL1344_0356",0.635726932696004,4.83580982736129,5.52873626063269,0.0246882402652934,0.0529412215640145
"SL1344_0226","hlpA",-0.415353339354106,8.98861268943492,5.51644322804527,0.0248370858715929,0.0531888981298717
"SL1344_1890","fliS",-0.597964507240102,6.27097765279523,5.55546250056707,0.0248277810336536,0.0531888981298717
"SL1344_3630","avtA",-0.402172173049483,6.86621118728092,5.51620021181789,0.0248400381848559,0.0531888981298717
"SL1344_0666","nagB",-0.405081446075476,6.48901144293886,5.5133127537984,0.0248751461218173,0.0532381413590599
"SL1344_4304","yjfJ",1.34513480480676,3.18173612887755,5.50847744387232,0.0249340587284312,0.053338258963593
"SL1344_1099","dinI",-0.510709323803043,6.57558660981476,5.50577693812274,0.0249670274169114,0.0533568558700742
"SL1344_1437","ydfJ",1.12184569953937,3.8765712726025,5.5059463643132,0.0249649576080805,0.0533568558700742
"SL1344_3129","SL1344_3129",-0.667166909467079,5.78203325083836,5.51956383539215,0.0250052480917801,0.0534125707538704
"SL1344_3246","yhbT",0.481387162882228,5.74727151769565,5.49936122132293,0.0250455433745477,0.0534726608424048
"SL1344_2145","dld",0.457360538261774,6.18973667427083,5.49618437748313,0.0250845214037944,0.0535298815976118
"SL1344_1989","SL1344_1989",-0.384312385866623,7.74426363016572,5.48563643127174,0.0252144136390872,0.053763219155214
"SL1344_2121","yegV",0.705882497757758,4.92020779356172,5.48531970515387,0.0252183252725321,0.053763219155214
"SL1344_1101","yceB",-0.406580204468151,5.96985827325961,5.4775957204349,0.0253139231969746,0.0539257998752079
"SL1344_1307","sufS",0.570538139461405,6.62712745516292,5.5362234683364,0.0253191198686145,0.0539257998752079
"SL1344_3317","rplM",-0.434076692908197,10.5117160022536,5.47568685401071,0.025337609627431,0.0539390469356835
"SL1344_3491","glpG",-0.31643862660327,7.54794814658607,5.47143922675803,0.0253904036572485,0.0539991361767124
"SL1344_4372","SL1344_4372",1.30479425467397,3.19640578923765,5.47188771775901,0.0253848236743653,0.0539991361767124
"SL1344_1251","celF",0.931445091013549,4.289364374564,5.46134303516495,0.0255163718912172,0.0542407982755274
"tpke11","tpke11",-1.29469089737523,3.4471957388098,5.44957518222907,0.0256640579066957,0.0545283704967783
"SL1344_3320","degQ",-0.351728415387418,7.72913905396074,5.43803685473415,0.0258097689577601,0.0548114706948373
"SL1344_P1_0040","SL1344_P1_0040",0.564321957433186,5.00186714468479,5.42694275549266,0.0259507213518739,0.0550841965537604
"SL1344_1215","yeaM",-0.43711211522133,5.91704685797654,5.42113119855583,0.0260248931094264,0.0552149759213506
"SL1344_1653","trpH",-0.454061886330732,5.8040808311375,5.41329424676497,0.0261252810174461,0.055401223035549
"SL1344_4200","yjcC",0.416794578137833,6.07249107729967,5.40526711552952,0.0262285431547231,0.055593382694389
"SL1344_0072","caiC",0.658404217404915,4.6287466132187,5.40124964007213,0.0262803916495468,0.055676434550076
"SL1344_4408","SL1344_4408",-0.454170110968299,6.03413320925234,5.39791574347224,0.0263235029593722,0.055740905110501
"SL1344_2850","orgA",-0.491188868878332,7.32287610757355,5.42446066400959,0.0264693508059522,0.0560227569296899
"SL1344_2975","comQ",0.998760085071688,3.79228600979888,5.37929469188121,0.0265657192020708,0.0561996639135241
"SL1344_4092","rpoB",-0.325559241784113,11.2089555546046,5.36154431422289,0.0267988757025994,0.0566656361657657
"SL1344_1310","lppB",-0.582465653314833,5.77068303244363,5.35314904083218,0.0269099272459582,0.0568730962371309
"SL1344_2706","cIIc",1.30509906588417,3.31140138268495,5.3444472721791,0.0270255634211296,0.0570900417103727
"SL1344_1480","SL1344_1480",-0.714912247443717,4.99114789579034,5.32390078109316,0.0273007601412707,0.0576308837610216
"SL1344_3438","yhfG",0.965932152105597,3.77500252236628,5.32337743698692,0.0273078095710209,0.0576308837610216
"SL1344_2713","SL1344_2713",1.0212165017158,3.99676919615,5.31899918694127,0.027366862387534,0.0577277960919384
"SL1344_0494","ybbK",0.685608633385464,5.2172493361571,5.3171801078877,0.0273914386871224,0.0577519254045995
"SL1344_4297","hflK",-0.346026869951539,8.32346069931645,5.31291655611548,0.0274491350189549,0.0578458281607506
"SL1344_P2_0101","SL1344_P2_0101",0.495993458299666,5.97979278233714,5.29922764853392,0.0276352783658902,0.0582101982254207
"SL1344_1314","orf32",-0.79588325778127,4.69557791261656,5.29672865834755,0.0276694084746708,0.0582541760798146
"SL1344_3402","rplV",-0.468396915621687,9.41533157363369,5.33559682013984,0.0276993188584,0.0582892320256231
"SL1344_0174","yadH",0.425533138103451,5.95485128153669,5.29052282309762,0.0277543642960981,0.0583771222227977
"SL1344_2057","udg",0.521349677091689,6.22859649906152,5.28319174373536,0.0278550915426105,0.0585609672029249
"SL1344_0073","caiB",0.790215523447574,4.03257625113562,5.27363216601821,0.0279870380132011,0.0588102385784093
"SL1344_2256","sseL",1.08510394773719,3.60982513243306,5.26724172369204,0.0280756229918843,0.0589681981234226
"SL1344_1958","SL1344_1958",-0.44905105456747,6.18871328075743,5.26609572365679,0.0280915413259516,0.058973455429266
"SL1344_0278","sciQ",0.904393437029176,4.01358391344069,5.25542287965282,0.0282402651533398,0.0592573773814232
"SL1344_1846","SL1344_1846",-0.59420115259148,5.24623563650755,5.2511450372534,0.0283001172655229,0.0593546352572704
"SL1344_1074","ycdY",-0.533438733767111,5.31885135339039,5.24384755428249,0.0284025378294591,0.0595410378151179
"SL1344_1621","pspF",0.494759419682687,5.27645750609508,5.23648827513071,0.0285062359681565,0.0597299396167854
"SL1344_4245","SL1344_4245",-0.973927097097442,3.74270368821367,5.2336926241215,0.028545737286409,0.059784212058625
"SL1344_2535","SL1344_2535",-0.621324929266602,5.13929768617664,5.22987408105199,0.0285997882850683,0.0598688901434096
"SL1344_1247","celA",-0.75000316177825,4.59247904677575,5.21342044833635,0.0288339698818431,0.0603303815328807
"SL1344_0166","speD",-0.409871733961162,7.6814677958538,5.19546156312707,0.0290919698389236,0.0608412461521923
"SL1344_2636","SL1344_2636",1.03142475500168,3.82792083065091,5.19355314575282,0.0291195344009147,0.0608699349626348
"SL1344_0176","stiC",0.636799220461428,4.93374500603056,5.18639854702148,0.0292231275121861,0.0610574470264117
"SL1344_1082","csgC",-0.631624595862348,5.62948662752912,5.17306963542025,0.0294171959359933,0.0614337260497039
"SL1344_3391","rl18",-0.411421656378208,9.70583951294733,5.16871156915959,0.0294809544943698,0.0615084366194825
"RyfA","RyfA",-0.438202833758487,6.85673234185539,5.1687664969585,0.0294801499606243,0.0615084366194825
"SL1344_1681","tdk",-0.472121263473075,5.82518288897087,5.16608747596481,0.0295194178671619,0.0615594691385406
"SL1344_3482","malT",0.431630664558868,6.70810820300146,5.16351031777128,0.0295572466840022,0.0616091305940605
"SL1344_2065","rfbX",-0.417475552190873,7.0508376972038,5.15918272569322,0.0296208885250354,0.0617125241497895
"SL1344_2268","yfbG",0.471505116100618,6.72866119458555,5.14953115671762,0.0297633654728978,0.0619799879767214
"SL1344_0031","SL1344_0031",0.818821107096357,4.08850100304442,5.13264181893032,0.0300144931523557,0.0624733484364372
"SL1344_2606","yfiC",-0.378070418010395,5.90294561823603,5.11258196486462,0.0303157781662541,0.0630705919634893
"SL1344_2525","yfhG",-0.42324869241981,6.13262457244276,5.1104164166896,0.0303485005024755,0.0631088023693862
"SL1344_2665","SL1344_2665",-0.714089595311793,4.60777195222916,5.10558932119735,0.0304215790580018,0.0632308565196103
"SL1344_0818","ybiV(1)",-0.379422428001747,6.90377588369772,5.0877328262772,0.0306935907068806,0.063766079748321
"SL1344_4285","psd",-0.384690379211689,7.12670961750021,5.08193818932888,0.0307824325726212,0.0639204409963357
"SL1344_4078","trmA",-0.299458501292862,8.80188370168698,5.07713606831994,0.0308562706593567,0.0640435154950577
"SL1344_0418","xseB",-0.472698867154638,5.65273210277248,5.07393805361842,0.0309055512794223,0.0640550699784727
"SL1344_0550","SL1344_0550",-0.581816234650253,5.03188067801426,5.07500286098799,0.0308891333025862,0.0640550699784727
"SL1344_1932","SL1344_1932",1.40965963319688,3.18339892260388,5.07455792791086,0.0308959924443234,0.0640550699784727
"SL1344_0274","sciK1",1.15323889624715,3.72964306432348,5.06554513973251,0.0310352941095821,0.0642936630092944
"SL1344_P1_0095","srgB",0.580619139019437,5.03044070810711,5.06012236655997,0.0311194395806305,0.0644376148829259
"SL1344_4342","ytfM",-0.30435428997759,7.44358385811286,5.05709369685275,0.0311665442554174,0.0645047686190278
"SL1344_0732","ybgF",0.289976558678895,7.65796864557865,5.0497769134045,0.0312806639385651,0.0646800558202879
"SL1344_3359","yhdJ",0.436797358325857,6.23549296708701,5.0501756486272,0.0312744331070915,0.0646800558202879
"SL1344_1904","fliL",-0.538564773860546,6.88449058242744,5.1049383463108,0.0313564460929725,0.0648062703454194
"SL1344_P1_0064","SL1344_P1_0064",-0.445616983128638,5.94566968331745,5.04341033537163,0.0313803354630835,0.0648251666803173
"SL1344_0116","ilvI",0.396697377008152,6.01338569082581,5.04051480276222,0.0314257812304917,0.064888555326088
"SL1344_0535","folD",-0.354997367651202,7.17450166719397,5.0390100162922,0.0314494274973731,0.0649048647552015
"SL1344_3642","sgbE",1.21530952113186,3.52323665862564,5.0381335682797,0.031463209006673,0.0649048647552015
"SL1344_4197","siiE",0.333476912404395,8.86159989039434,5.0361321333452,0.0314947049103104,0.0649393634079383
"SL1344_4523","SL1344_4523",0.582836603788071,5.28127306598033,5.03496302806768,0.0315131186909252,0.0649468681506363
"SL1344_1838","yecE",-0.652933393371959,4.78689245171663,5.03282118948991,0.0315468839108465,0.0649859895370577
"SL1344_3135","metC",0.430518014127738,5.67057769927743,5.02556927709901,0.0316615017638072,0.0651915511726915
"SL1344_2336","dedA",-0.584019345133297,6.31634565118893,5.05490163619544,0.0317757506661694,0.0653961610152064
"SL1344_2899","SL1344_2899",-0.631449443059949,5.1621748761331,5.01648576864619,0.0318057119528301,0.0654271922061962
"SL1344_4364","SL1344_4364",0.606257624929569,4.89702366601572,5.01092408369612,0.0318943643755179,0.0655788708114016
"SL1344_3769","dsdX",-0.423964277031797,5.9183166919157,5.00767668157406,0.03194625255888,0.0656548509812233
"SL1344_0795","ybiH",0.4437713208842,5.79124675344407,5.00659033471858,0.0319636312342522,0.0656598705167162
"SL1344_2563","gipA",-0.308911194532747,7.61222963561261,5.00557936948086,0.0319798133027084,0.0656624284347064
"SL1344_0465","maa",-0.384846834998734,6.81923800407489,4.99615514965001,0.0321310949072482,0.0659422470645485
"SL1344_1861","yecG",0.78205936301433,4.40651098402395,4.99085769284793,0.0322164758835248,0.0660866206178138
"SL1344_3928","tatB",-0.343818147389442,6.96236000058405,4.9865403889773,0.0322862431596206,0.0661988455828789
"SL1344_0427","thiJ",-0.501258159469674,5.31496292170506,4.98173824012004,0.032364039934126,0.0663274217018265
"SL1344_3873","gppA",-0.282565550962851,8.34231240987441,4.98071837926797,0.0323805885143773,0.0663304133780068
"SL1344_1815","yebF",-0.441594765001365,5.97115150387688,4.97855896792823,0.0324156583906922,0.0663713247719996
"SL1344_1672","SL1344_1672",-0.535019043126661,5.36632650924522,4.96567078011211,0.0326258358095584,0.0667394947504974
"SL1344_3059","SL1344_3059",0.902213544858797,4.09919289906929,4.96582401474935,0.0326233281455639,0.0667394947504974
"SL1344_0897","lrp",-0.276460708415298,7.80552998309393,4.95995967897059,0.032719447958974,0.0668998573151859
"SL1344_4015","SL1344_4015",1.10998058565409,4.10816702450495,4.95256815825895,0.0328410414181982,0.0671172561945138
"SL1344_4362","iolD",0.628832132083513,4.56169447613535,4.95024910818918,0.0328792926717489,0.0671642056621785
"SL1344_2444A","ypfM",-0.744264604998312,4.41240790467858,4.94654753783781,0.0329404488902172,0.0672578789230817
"SL1344_1044","hpaH",1.01032027980931,6.20558601738186,5.15882278365427,0.0332543752270439,0.0678673321718128
"FlgO","FlgO",-1.17431459075967,4.24056636021436,4.98698720931767,0.0333096997873356,0.0679486961787134
"SL1344_3513","SL1344_3513",1.09240936112964,3.441286433305,4.91901743067244,0.033399223030401,0.0680997144905579
"SL1344_1496","sfcA",-0.387819675442019,7.03325337852791,4.90646738872066,0.0336106823188892,0.068499100358756
"SL1344_4223","lpxO",0.482841183956844,6.40290728569972,4.90448863607262,0.0336441566125639,0.0685355479466316
"SL1344_4455","hsdS",0.393305595705446,5.86368017690975,4.89579318114941,0.0337916902167418,0.0688042011082895
"SL1344_2932","pyrG",-0.256805990806613,9.41787815314125,4.89063319575717,0.0338795735824862,0.0689223456127509
"SL1344_3455","comE",0.777799165495021,4.55815861153951,4.89054539349732,0.0338810711713273,0.0689223456127509
"SL1344_0103","araB",0.541474499449173,5.31633838396795,4.88419250429285,0.0339896213056712,0.0691111818962676
"SL1344_P1_0053","samB",0.527513221963086,6.07517293915432,4.87661049882746,0.0341196723738074,0.0693435412645665
"SL1344_3115","SL1344_3115",-0.636068294225686,4.63721269965984,4.87319867286444,0.0341783719472971,0.0694307407949715
"SL1344_2610","yfiD",0.889082709832401,3.89178438893228,4.86994540057251,0.0342344467893989,0.0695125302938558
"SL1344_2541","recO",-0.386050520712107,6.74286497300902,4.86887756094809,0.0342528745297367,0.0695178376882375
"SL1344_2798","emrR",-0.36516854518692,6.93287630406555,4.86246956239956,0.0343636862862483,0.0696783971007137
"SL1344_3838","atpB",-0.388335659948481,9.37272985076137,4.86328800180507,0.0343495113660207,0.0696783971007137
"SL1344_2540","pdxJ",-0.579293733676346,4.93836657217435,4.85551678857326,0.0344843635450316,0.0698908539160713
"SL1344_P1_0084","repA2",-0.284662875302669,7.64246265629559,4.85166658514037,0.0345513902829519,0.0699944293473993
"SL1344_2249","SL1344_2249",0.599251376521976,5.97177566403595,4.87996623716886,0.0345869522231491,0.0700341971317196
"SL1344_4425","SL1344_4425",-0.344290098422145,7.52146932451824,4.84218271926635,0.0347171015620842,0.0702653676182883
"SL1344_0040","nhaA",-0.406314571450568,7.26262207877854,4.83615843449101,0.0348228163147559,0.0704468939344993
"SL1344_1532","sifB",1.13026412739492,3.47218412545304,4.83357443831433,0.0348682687025762,0.070506397983682
"SL1344_1060","ycdC",-0.391533890164178,6.22825292422855,4.83067210460054,0.0349193982462298,0.0705773216967477
"SL1344_0737","aroG",0.316768616979351,6.88120717766941,4.82556402766599,0.0350095855786242,0.0707270855715219
"SL1344_3156","yqiA",-0.379251716045131,6.77512345890177,4.82098246068507,0.0350906943509241,0.0708583795896473
"SL1344_3870","ppiC",-0.33699505491966,6.76576863974303,4.81168951778458,0.0352558438319455,0.0711591779087385
"SL1344_1864","araH",0.817982487008298,3.97128217742365,4.81054573838689,0.0352762293698205,0.071167647686889
"SL1344_1407","ydgI",-0.339176648697059,7.89926257942598,4.80592839128452,0.0353586557649972,0.0713012159371229
"SL1344_2470","SL1344_2470",0.896616568798389,3.87997956312007,4.80252264512661,0.0354195887340183,0.0713913397866778
"SL1344_2931","eno",-0.360634514066087,9.66745060469468,4.79526019346599,0.0355499080720202,0.0716211713494962
"SL1344_P1_0061","SL1344_P1_0061",0.340836983704409,8.80460255709695,4.79317148057392,0.0355874858430124,0.0716640347072297
"SL1344_2944","SL1344_2944",-0.40670762126619,6.95432870801243,4.73298721800273,0.0366892042894884,0.073814984922925
"SL1344_2988","aas",0.312261950227644,7.25411362552022,4.73305268540099,0.0366879857017078,0.073814984922925
"SL1344_3095","SL1344_3095",0.618132600537294,5.02250851850239,4.72850806003976,0.0367726834532797,0.0739152795887596
"SL1344_4118","aceB",0.639377419581987,8.57869194294717,4.90755310520817,0.0367626296102065,0.0739152795887596
"SL1344_4134","SL1344_4134",0.661166023978226,4.64369066136089,4.72748950525408,0.0367916956041114,0.0739196955556096
"SL1344_2921","SL1344_2921",1.0907331121224,3.48612616245053,4.72429963650727,0.0368513069674607,0.074005639757404
"SL1344_0899","lolA",-0.446792511385736,5.95198008675754,4.71547849688256,0.0370167069117501,0.0743038555178326
"SL1344_0843","SL1344_0843",-0.40335953296852,5.83566700058434,4.71093071058849,0.0371022981613286,0.0744416717102695
"SL1344_0170","gcd",0.391854838105739,7.22334471906635,4.70820510521402,0.0371536993684958,0.074492604243859
"SL1344_2600","SL1344_2600",-0.513039829582143,5.03395014502127,4.70778788842657,0.0371615744100961,0.074492604243859
"SL1344_1805","SL1344_1805",1.12401129959601,3.39979195361113,4.69853507906544,0.0373366949494863,0.0748095309926808
"SL1344_2170","folE",-0.385916340230423,6.408588305511,4.69343990033998,0.037433514244203,0.0749352133959545
"SL1344_2873","invC",0.844923095006631,5.68748296132461,4.82839885434901,0.0374213431405372,0.0749352133959545
"SL1344_3506","asd",-0.293458931972168,6.97963452186776,4.68783232478421,0.0375403891258363,0.0751149524793702
"SL1344_2260","yfaW",0.763244335096259,4.24647702620709,4.68145603924947,0.0376623223872209,0.0753246447744417
"SL1344_3427","SL1344_3427",-0.699919951729889,4.39192003156367,4.67708408771844,0.0377461783700776,0.0754580264278587
"SL1344_1161","sifA",-0.581681278081888,4.88856638536705,4.67229391195408,0.0378382916943607,0.0756077864947316
"SL1344_1256","ydjM",-0.646732177836875,4.89722595264269,4.65709962112005,0.0381321107299161,0.0761602720439396
"SL1344_2435","maeB",0.357698726684379,6.42017099043486,4.64787114227929,0.038311789584365,0.0764843901057532
"SL1344_1617","pspD",0.967956425258395,3.5505108369401,4.64090859150265,0.0384479666740597,0.0767214078525495
"SL1344_3287","yrbH",-0.266999538820509,7.49925426128704,4.62967686733363,0.0386687653468803,0.0771269929514001
"SL1344_1894","yedE",0.464122110852666,5.77111699737687,4.62750479168012,0.0387116257231292,0.0771774633464291
"SL1344_P2_0067","SL1344_P2_0067",1.09695358977985,3.3662345696805,4.62628014962052,0.0387358139372823,0.0771906790880749
"SL1344_P2_0077","SL1344_P2_0077",0.99213725523618,3.71598160128188,4.61947351069062,0.0388705568050953,0.0774240904917078
"SL1344_P2_0003","SL1344_P2_0003",-0.702701267055792,4.8821804591748,4.61740731934219,0.0389115606217023,0.0774706614551645
"SL1344_4338","ytfJ",0.64961945866619,4.23059346121394,4.87663280656615,0.0389724159224,0.0775566955160119
"SL1344_1637","osmB",-0.4908817256686,5.48857871558055,4.60944571154879,0.0390700050245483,0.0777157204017711
"SL1344_0841","ybjG",0.378311799979487,6.22403591798718,4.64177776235782,0.0391158178811295,0.0777716578043624
"SL1344_1162","potB",-0.331466168647393,6.78363035563215,4.59338324955425,0.0393918291914524,0.0782850276336458
"SL1344_2196","yejF",0.366587687992943,6.51747802752714,4.58519992765627,0.039556908799206,0.0785775739183504
"SL1344_0591","ybdL",-0.498355241307769,5.11418312017247,4.58390945299765,0.0395830105395725,0.078593908912358
"SL1344_1879","sdiA",0.462047087640767,5.47219255561545,4.58191633949864,0.0396233614174144,0.0786385087092342
"SL1344_2270","arnT",0.435255739627981,6.58453536150896,4.57901229238612,0.0396822353044369,0.0786705695846951
"SL1344_3483","SL1344_3483",-0.62393072199297,4.51490028254297,4.57991942832154,0.0396638345650022,0.0786705695846951
"SL1344_4502","SL1344_4502",0.571727565305129,4.95239359464229,4.57847178424108,0.0396932036712588,0.0786705695846951
"SL1344_3929","tatC",-0.368690320378592,7.53021435830128,4.57731101884533,0.0397167700034884,0.078681803035302
"SL1344_1334","sseC",0.764615599322162,4.46265444491889,4.57020931481121,0.0398612873095059,0.0789325310867513
"SL1344_1140","ptsG",-0.372575235061621,7.98281122733692,4.56879973835119,0.0398900404789717,0.0789539027219988
"SL1344_3938","yigZ",0.369834094750887,7.67863679983795,4.56156046687775,0.0400380703893765,0.0792112319674613
"SL1344_2233","yojI",-0.353301815946099,7.38016685894429,4.55623851495921,0.0401472801275175,0.0793915625013797
"SL1344_3852","rbsK",0.326402237088116,8.16361541804211,4.55195226448707,0.0402354749696367,0.0795301924309905
"SL1344_0782","moaE",-0.60070400200047,4.51113133444706,4.5477941151335,0.040321237768175,0.0796638926871448
"SL1344_4366","iolH",-0.564216902692109,5.04781690529752,4.54678756868783,0.0403420282543645,0.0796691627161664
"SL1344_0047","ileS",-0.253925280549511,9.1036644684302,4.54319216515227,0.0404163886738616,0.0797112065518925
"SL1344_1884","fliZ",-0.406575314226387,6.83964977423253,4.54312805515825,0.040417715970011,0.0797112065518925
"SL1344_P2_0017","resA",0.857748945089744,4.11514071097664,4.54460451573655,0.0403871603525536,0.0797112065518925
"SL1344_2886","pphB",0.842005822497471,4.15023383128243,4.53439869483094,0.0405988924016721,0.0800326147971976
"SL1344_0749","gpmA",-0.345580641980226,9.19599499391889,4.53280743847551,0.0406320148956519,0.080042924900416
"SL1344_1405","rstA",-0.31908081550038,9.63344709334489,4.53239816984034,0.040640538757445,0.080042924900416
