"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_2499",-0.0201217132693254,8.07474154216882,0.00856118117857767,0.926920041459631,0.999859526335336,"yfhJ"
"SL1344_2500",-0.232577468572553,6.52210313048239,0.818942527398523,0.372608517058791,0.999859526335336,"fdx"
"SL1344_2501",-0.00795157428334056,8.66497356930906,0.00328233870504086,0.954650712161508,0.999859526335336,"hscA"
"SL1344_2502",0.0547328853340462,6.73402773701974,0.033615954915918,0.855938350089743,0.999859526335336,"hscB"
"SL1344_2503",-0.124142128716342,8.51256683651625,0.262222840482591,0.612871261159579,0.999859526335336,"iscA"
"SL1344_2504",-0.131000418856327,7.51605816166499,0.199622287936748,0.659055255282646,0.999859526335336,"nifU"
"SL1344_2505",-0.104381895525239,8.95081214302951,0.189742290998622,0.666615024285241,0.999859526335336,"iscS"
"SL1344_2506",-0.16465371065401,8.12802067707467,0.398776264824025,0.533420753074665,0.999859526335336,"yfhP"
"SL1344_2507",0.108235968645877,6.81181202061238,0.624345806856029,0.434954265968397,0.999859526335336,"SL1344_2507"
"SL1344_2509",-0.145583824196505,5.32079849891291,0.191216656025808,0.66469155895454,0.999859526335336,"SL1344_2509"
"SL1344_2510",-0.1597144705127,4.95842691536409,0.0535831716009877,0.818442479355908,0.999859526335336,"asrA"
"SL1344_2511",0.0769452936837319,3.77600822503087,0.0106850981179999,0.91828215190419,0.999859526335336,"asrB"
"SL1344_2512",0.0587403074646424,4.13881813202034,0.0154288880441964,0.901883476461953,0.999859526335336,"asrC"
"SL1344_2513",-0.142607855256152,5.43826078200823,0.404313946179435,0.529158521313073,0.999859526335336,"SL1344_2513"
"SL1344_2514",0.0487242084125461,4.25067028386957,0.0192119003511536,0.890584507500535,0.999859526335336,"SL1344_2514"
"SL1344_2515",-0.156588921514948,6.846351598402,0.129750756325181,0.721968452247025,0.999859526335336,"csiE"
"SL1344_2516",-0.199843723442364,6.60807564451713,1.848082695011,0.183021492981255,0.999859526335336,"hcaT"
"SL1344_2517",-0.189743420469421,9.12228284918398,0.743475532641669,0.395431456739452,0.999859526335336,"glyA"
"SL1344_2518",0.213062717245149,4.79884953115603,0.719447184861078,0.435264670664324,0.999859526335336,"hmpA"
"SL1344_2519",0.210551344765138,6.65989620392511,1.29244639677477,0.263605723774031,0.999859526335336,"cadC"
"SL1344_2520",0.176723660872725,5.75573236717996,0.323124157107938,0.573499537157098,0.999859526335336,"cadB"
