"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_2623",-0.0413199995523966,8.37774655627869,0.0914526763884042,0.764194502969235,0.84289685076818,"yfiO"
"SL1344_3094",0.100537112102811,4.53335225780856,0.0916530728872116,0.763944292360031,0.84289685076818,"SL1344_3094"
"SL1344_3916",0.0543758185786273,6.34052914917552,0.0913820777501019,0.764282722284341,0.84289685076818,"yigL"
"SL1344_3793",-0.106378905038918,4.25007145029074,0.0911292832289598,0.764598917719513,0.843034071305487,"dgoT"
"SL1344_1918",-0.105756773579091,4.50063914991218,0.112132764937207,0.76512265844634,0.84340000163744,"yedA"
"SL1344_1652",-0.0665724976475381,5.44346169980997,0.0904415087541725,0.765461621166607,0.843562117485186,"yciO"
"SL1344_3830",0.073589024861825,5.25748319733234,0.0901895919265184,0.765778507448138,0.84369982925865,"SL1344_3830"
"SL1344_0804",0.0662921287010449,6.04600985194411,0.0894778431890737,0.766676438069,0.844289860496805,"glnP"
"SL1344_1904",-0.0747875731210484,6.88449058242744,0.0896330031439227,0.766728726176207,0.844289860496805,"fliL"
"SL1344_3186",-0.0723061832096042,5.46929751578324,0.0893088406706982,0.766890221329332,0.844289860496805,"mug"
"SL1344_0922",0.0503231145894976,7.09294409503043,0.0879792860401471,0.768579824616245,0.845938134454936,"lpxK"
"SL1344_1268",-0.0384311897455773,10.5671528966379,0.0873417109206221,0.769394997321034,0.846467541992306,"infC"
"SL1344_1732",-0.0874216924633149,5.02040730644519,0.0873019604181143,0.7694459276163,0.846467541992306,"SL1344_1732"
"SL1344_1113",0.0691200506137201,6.58453388164159,0.0866063401491838,0.770431929058059,0.847037623733105,"flgD"
"SL1344_1420",0.0915775869582991,5.07758186285228,0.0864984322513353,0.770478168326933,0.847037623733105,"clcB"
"SL1344_3611",0.0678427669914537,5.66309654993255,0.0864487307795783,0.77054218774083,0.847037623733105,"yiaD"
"SL1344_3861",-0.0506479441104445,8.93243623338246,0.0857882672393254,0.771394826008287,0.847762913783107,"ilvG"
"SL1344_1349",-0.0836891796662746,4.79329318621039,0.0855599053576499,0.771690464811415,0.847875851864779,"ssaN"
"SL1344_0182",-0.0620651660604137,5.99545099959643,0.0841353662802213,0.773544446015575,0.849700495923156,"panC"
"SL1344_3567",0.0732543734386885,5.00567588914867,0.0838851427832703,0.774301469212172,0.850093973860512,"SL1344_3567"
"SL1344_3663",0.0670792951865309,5.2628484140972,0.0834193201621612,0.774482794656813,0.850093973860512,"SL1344_3663"
"STnc490c",0.141762404404952,3.61811781912361,0.08365426235316,0.774174432297841,0.850093973860512,"STnc490c"
"SL1344_2817",-0.0678974845394815,5.16283967756474,0.0829329652747833,0.775122638432522,0.85058390378167,"srlR"
"SL1344_0678",-0.0480243975647051,6.37620997148449,0.0825493804123001,0.775628716489443,0.850715311835275,"ybfF"
"SL1344_P2_0002",0.0507157860299709,6.40897332802614,0.0825488410489825,0.775629428989031,0.850715311835275,"repZ"
"SL1344_3790",-0.065548730767903,6.36960580670405,0.0822874451487515,0.776019819558558,0.850769014858574,"torR"
"SL1344_4077",0.0464837984469793,6.92163549575638,0.0822191254831201,0.776065457138964,0.850769014858574,"yijD"
"SL1344_0005",0.0409325170172332,6.56695701063453,0.0820088256950346,0.776344060821233,0.850814251492287,"yaaA"
"SL1344_4274",-0.0609948058696082,6.21363750940157,0.0818959124459661,0.776493807321896,0.850814251492287,"ecnR"
"SL1344_2480",0.0971983620952592,4.50183228382924,0.0811011517524821,0.77755100593372,0.851760334434246,"yfgJ"
"SL1344_0167",0.0422840391655409,7.5288264942288,0.0809357717745531,0.777771700581779,0.85178983451856,"speE"
"SL1344_0367",0.0475680750681367,7.38534215441927,0.0806651900610674,0.778133311104198,0.851973607873986,"hemB"
"SL1344_3757",0.074842813002037,5.47716992120569,0.0801274835825728,0.778853866464068,0.85255019845021,"SL1344_3757"
"SL1344_2226",-0.113818222347601,3.68327013781319,0.0796470002260632,0.779796263440577,0.853369274106242,"napB"
"SL1344_2242",0.0822564805911856,4.82078297453379,0.0779971166643071,0.781734693827888,0.855277678961522,"SL1344_2242"
"SL1344_0778",-0.056804989471854,5.8558318528428,0.0774570864007076,0.782471693887899,0.855658101077414,"moaA"
"SL1344_3153",-0.0628693972280982,5.59558720740458,0.0775227603679687,0.782381918245112,0.855658101077414,"mdaB"
"SL1344_0901",-0.0670225463550726,8.15213728862476,0.0774374728575951,0.78293359393387,0.855737463683066,"serS"
"SL1344_4063",0.0595318834389232,6.202339003094,0.0771302718263724,0.782919058198783,0.855737463683066,"pflD"
"SL1344_2172",-0.0849872806344456,4.63361538821456,0.0768440656025166,0.783311676124398,0.855937889197826,"SL1344_2172"
"SL1344_3408",-0.0473421048159479,9.36639572074348,0.0766357673372409,0.783597916095682,0.856037882494189,"rpsJ"
"SL1344_0976",-0.166846773370541,3.08861379225049,0.0763954153544881,0.783928725695815,0.856186503890386,"SL1344_0976"
"SL1344_1594",0.0749251206326098,5.16923161858504,0.0755364307968862,0.785115602434195,0.857186997294224,"ynaI"
"SL1344_3054",-0.0377682335023969,8.96953431058716,0.0754504759269392,0.785234767539545,0.857186997294224,"speB"
"SL1344_2863",-0.172696360280476,7.55485742267755,0.0754729567501241,0.786302957548321,0.858139970551742,"sipC"
"SL1344_0863",0.118847952243363,4.28292995632691,0.0729356910364422,0.788754088587517,0.86060138332855,"artJ"
"SL1344_2178",0.0482449175922232,5.83403342490517,0.0816453045426866,0.789473622627848,0.860959547153087,"yeiE"
"SL1344_3815",0.0623837930688124,5.3876489589682,0.072426875131468,0.789474052450886,0.860959547153087,"yidZ"
"SL1344_0455",-0.0482058616891489,6.88560777513015,0.0712122495207376,0.791203781202248,0.862204219674041,"mdlB"
"SL1344_1646",0.0322148732359658,8.61681500273001,0.0712425335651973,0.791160462509415,0.862204219674041,"topA"
"SL1344_2140",-0.0802051290273925,4.77582712202349,0.0713234450634169,0.791044774089261,0.862204219674041,"yehW"
"SL1344_0376",0.0949122015203885,4.22125538263939,0.0919991557301073,0.791711448579804,0.862543625268109,"SL1344_0376"
"SL1344_3175",-0.0423040662850111,6.5087405630105,0.0704724253009694,0.792265121255561,0.862719215516336,"ygiF"
"SL1344_3718",0.0404283360536716,6.80982825916737,0.0705085129376193,0.792213212257385,0.862719215516336,"sugR"
"SL1344_2616",0.0367702607376607,8.55428085527264,0.0700905716095764,0.792815260890651,0.863104479166741,"pssA"
"SL1344_2066",-0.0495560131640349,6.98691871777104,0.0697202845228303,0.793350272803475,0.863259356248533,"rfbJ"
"SL1344_3010",0.0828505046661911,4.80648409781744,0.0698447091324881,0.793170327529965,0.863259356248533,"SL1344_3010"
"SL1344_P2_0047",-0.0878228968541907,4.37848315335088,0.0694342429099825,0.793764605247691,0.863496462427332,"SL1344_P2_0047"
"SL1344_3894",0.0341785491374854,8.81446378993405,0.068524001500244,0.795089211655493,0.864723447411565,"cyaA"
"SL1344_2348",-0.0362697986959357,6.95340709029572,0.0683584746322983,0.795331100747359,0.864772574544989,"mnmC"
"SL1344_2309",-0.0950791615249225,4.04861442489529,0.0679996175088548,0.795856587340462,0.864916083547261,"SL1344_2309"
"SL1344_4475",0.0541886142738205,5.93295532341705,0.0680436730697782,0.795791995534013,0.864916083547261,"dnaT"
"SL1344_4094",-0.0554787453188838,5.6111448594876,0.0675715556441667,0.796485356678523,0.865385474038257,"SL1344_4094"
"SL1344_1312",-0.0405707600013409,8.3748113893098,0.0671616277147278,0.797089489134847,0.865827871074076,"pykF"
"SL1344_P2_0023",0.0966911905635054,4.72354493616688,0.0666692573281195,0.7978177326165,0.866404830183334,"impC"
"SL1344_0918",0.0437992930112611,11.9457530338901,0.0663620173230511,0.798273614664003,0.866685801448001,"rpsA"
"SL1344_1678",0.156648167355301,3.36264755716653,0.0659909057131537,0.798825774996546,0.867071137502424,"SL1344_1678"
"SL1344_P1_0103",-0.0838153748109771,4.65159955840877,0.0650488861350935,0.800234852112582,0.868386178693386,"SL1344_P1_0103"
"SL1344_2340",-0.0393686160230892,6.54610716391695,0.0644976853250014,0.801064393415333,0.869071834514759,"div"
"SL1344_2194",-0.0583642819826503,5.71153153316698,0.0642806703051128,0.801392031465723,0.869212773334152,"yejB"
"SL1344_0822",-0.0450967446890755,6.18316321575964,0.0637020665729163,0.802268469637923,0.86981087617572,"moeA"
"SL1344_2754",-0.0730421389715435,4.42170396869935,0.0636554966486708,0.80233919538047,0.86981087617572,"SL1344_2754"
"tpke11",0.167128055071745,3.4471957388098,0.06344677742983,0.80265651634502,0.869940346610628,"tpke11"
"SL1344_2434",-0.111661400301293,3.75328317091682,0.0631142051751891,0.803163284968559,0.870081666897891,"tnpA_1b"
"SL1344_2485",0.0393420433952669,7.94646799356051,0.0631014443449777,0.803182758023576,0.870081666897891,"gcpE"
"SL1344_0937",0.0344457633296313,8.70354762122562,0.062811358420167,0.803625996617084,0.870347346915177,"asnCa"
"SL1344_2196",-0.0421236440875516,6.51747802752714,0.0626150640875758,0.803926544179233,0.870458396111308,"yejF"
"SL1344_1978",0.100920248987624,3.72995638697755,0.0620977718080142,0.804720983711271,0.870795151106144,"SL1344_1978"
"SL1344_2236",0.0633217652703185,5.67055437199635,0.062187536308273,0.804582874734268,0.870795151106144,"apbE"
"4.5S",0.049419880016317,12.3389136287687,0.062025780495675,0.804831824145647,0.870795151106144,"4.5S"
"SL1344_3703",0.0724270377525286,4.64977939978732,0.061548253419123,0.805568780490477,0.871378041101411,"SL1344_3703"
"SL1344_3574",-0.048079412123293,5.76140671710478,0.0609768436411779,0.806454629994689,0.87212166136695,"yhjE"
"SL1344_3295",-0.0373905371927685,7.04586691056535,0.0607403823527158,0.806822503038961,0.872304899989984,"yhbJ"
"SL1344_2756",-0.0988809840925069,8.15525377716046,0.0610499607826409,0.807218456990885,0.872518401015965,"fljB"
"SL1344_3138",0.0560841327441215,5.45621070138878,0.0600551529533247,0.807892860753834,0.873032698100751,"yqhD"
"SL1344_3374",0.0294740159101352,9.11539343334632,0.0596977181801505,0.808453763112276,0.873424119597337,"fmt"
"SL1344_3043",-0.0516003981866441,6.69574455974701,0.0592480555702252,0.809161930744509,0.873974409718148,"yggB"
"SL1344_0013",0.0471307935814058,9.51363621450172,0.0584888216015556,0.810433887256935,0.874918312470896,"dnaJ"
"SL1344_0852",-0.0435682522028054,6.76076213873653,0.0585358614203507,0.810289414065138,0.874918312470896,"rimK"
"SL1344_0432",0.0652515201965153,5.17252745284873,0.0581184540827756,0.810953599138439,0.875237457415996,"SL1344_0432"
"IsrQ",0.0741830036062621,6.38596068809222,0.0582440540165401,0.811127707350493,0.875237457415996,"IsrQ"
"SL1344_0585",-0.0878442943122323,7.02925191864929,0.0581849361100744,0.811598223119998,0.87546057545593,"entB"
"SL1344_3289",-0.0446477914927196,6.41664656260628,0.0576307939656026,0.811732781064234,0.87546057545593,"yrbK"
"SL1344_1807",-0.0679500713799045,5.52918746420224,0.0575014967472992,0.811939956971716,0.875469230033766,"SL1344_1807"
"SL1344_1886",-0.129641078189906,3.79174984357817,0.057314789456694,0.81223955814834,0.875577512903409,"tnpA_2b"
"SL1344_1724",0.0620526188749039,5.04944355127661,0.0569897537423088,0.812762364362494,0.875711606308217,"treA"
"SL1344_2378",0.0430828484891069,6.63129078201711,0.0570739204452586,0.812626834656526,0.875711606308217,"yfeA"
"SL1344_2275",0.0624910706849593,4.95562056622682,0.056128215026566,0.814155795935786,0.876998010030315,"menC"
"SL1344_2096",0.0545636982472541,5.86176756315612,0.0546531796514118,0.816567995142811,0.879380917846104,"yegH"
"SL1344_2625",0.0338975836622605,8.24505163994865,0.0535286110550234,0.818430250565774,0.881170556327979,"pheA"
"SL1344_1924",0.0973061457657683,3.5869841551575,0.0523393001538059,0.820422312717139,0.88309904179837,"cspB"
"SL1344_4404",0.0499769386597783,5.58066954193846,0.0520561141107416,0.820900148263081,0.88339707509535,"yjgN"
"SL1344_3294",0.0426437281824757,6.53433130674311,0.0519119397755584,0.821143947709343,0.883443170369621,"ptsN"
"SL1344_0098",0.0344863472375445,6.7738811296428,0.0513147647358523,0.822157590309422,0.884001258094845,"polB"
"SL1344_0510",-0.084166911008338,4.11478092820628,0.0513555124990033,0.822088228425728,0.884001258094845,"gcl"
"SL1344_1702",-0.0513440281560902,5.58967430141985,0.0512511373931828,0.822265956403508,0.884001258094845,"sirC"
"SL1344_1251",-0.0817498955407571,4.289364374564,0.0507836070509893,0.823064405704534,0.884643307451621,"celF"
"SL1344_1938",-0.0536593432028668,5.18644758222471,0.0505194161637849,0.823517302338305,0.884913727958736,"SL1344_1938"
"SL1344_0712",-0.0406985302340569,6.10619451871208,0.0502208876526724,0.824030564883786,0.885248866869287,"gltA"
"SL1344_3287",0.0280570899768494,7.49925426128704,0.0493592570761211,0.825521035191335,0.886633391326927,"yrbH"
"SL1344_3649",-0.0487893218502976,5.66277026803848,0.048667408273158,0.826727736221812,0.887712537477061,"yibF"
"SL1344_3314",0.0304268315523342,7.99427308077992,0.0484619629335057,0.827087799828976,0.887882287679653,"sspA"
"SL1344_0298",0.0856326155567468,4.23849503303539,0.048336727930024,0.827307679951117,0.887901504166287,"safD"
"SL1344_0638",-0.0809756886915175,4.12959606571109,0.0480237230294269,0.827858546148835,0.888275852787473,"SL1344_0638"
"SL1344_3504",-0.0484348007720771,5.64654432878959,0.0616982364837777,0.828780196862381,0.88904776608273,"glgX"
"SL1344_1233",-0.0332168597124602,7.05774062931949,0.0472259397302502,0.829271164876568,0.889140497755462,"topB"
"SL1344_2793",0.0540282593287762,6.66763440557453,0.047400287143978,0.829138756115104,0.889140497755462,"nrdF"
"SL1344_2046",0.0603883658483308,4.64778120276115,0.0468837768433236,0.829880858248217,0.889577237956391,"yeeY"
"SL1344_2758",0.0780555155676272,5.08518907605287,0.0465875161816629,0.830519060970315,0.890044317899928,"iroB"
"SL1344_3765",0.0653043608080318,4.89988889965053,0.0462775417675292,0.830966850082413,0.890307158898925,"SL1344_3765"
"SL1344_3590",0.0522751829783963,5.72581086933879,0.0460087328528022,0.831450770796046,0.890608574176271,"SL1344_3590"
"SL1344_0436",0.0714761162525754,8.9239251781817,0.0459108385566234,0.832308558358786,0.890850880386303,"cyoB"
"SL1344_0592",-0.0980382387631782,3.88194072701585,0.0452826004082138,0.832765433409472,0.890850880386303,"ybdM"
"SL1344_0753",-0.0629503178464159,5.04945726422919,0.0451908778192543,0.832932279765161,0.890850880386303,"galE"
"SL1344_1019",0.0376537831670302,8.03519846679207,0.0453631383232125,0.832619078092325,0.890850880386303,"yccV"
"SL1344_2141",0.0833819247857785,3.80640340701471,0.0450021956265928,0.833276056812869,0.890850880386303,"yehX"
"SL1344_3162",-0.0462396256838188,7.27338162403019,0.0450484845046929,0.833298184747151,0.890850880386303,"ygiC"
"SL1344_3557",-0.0427544500889304,6.44923414055065,0.0450534499902193,0.833182597400583,0.890850880386303,"yhiP"
"SL1344_3714",-0.0349408824622655,7.06632793149861,0.0455578465113178,0.832265810780928,0.890850880386303,"yicH"
"SL1344_3575",0.0408002024459487,6.02087662855275,0.04423027711009,0.834690396537533,0.892122291071965,"yhjG"
"SL1344_3045",-0.0323090590520028,8.30165643451045,0.0440534822789831,0.835016139357597,0.892253512060281,"pgk"
"SL1344_1308",-0.0630362137343885,5.15092251100096,0.0437279077011435,0.8356177999811,0.892679428606784,"ynhA"
"SL1344_0242",-0.0312016704443092,7.54876799368195,0.0431490201986275,0.836693390511902,0.8936113082338,"cutF"
"SL1344_1557",0.0357425589935621,6.58409840702118,0.0427727899470433,0.837396482668787,0.89414499339616,"adhC"
"SL1344_2997",0.0570283190915678,4.53190129468729,0.0426403925831426,0.837644671929442,0.894192806654159,"yqeF"
"SL1344_4441",-0.0672170956652796,4.13062785933377,0.0430819873656214,0.83861163040506,0.895007702660996,"SL1344_4441"
"SL1344_0885",-0.0832476168088833,3.68125024719125,0.0416939149519602,0.839430755084837,0.895447124327334,"tnp"
"SL1344_2891",0.0779139839760705,4.24899534479746,0.0417486891381515,0.839326818602225,0.895447124327334,"SL1344_2891"
"SL1344_3589",-0.0272436682043527,6.72878943537504,0.0414763940961411,0.839844215096553,0.895453594364406,"yhjU"
"STnc1390",0.0686977876450826,5.00169952277205,0.0414883560956934,0.839821448594217,0.895453594364406,"STnc1390"
"SL1344_0895",-0.0314731664885456,7.38507432633836,0.0411251618586465,0.840514224895616,0.89595066261909,"cydD"
"SL1344_2506",0.0521992971915755,8.12802067707467,0.0409071650563743,0.84134461241466,0.896618403921174,"yfhP"
"SL1344_1538",-0.0384247521732408,5.94096410835455,0.0402602001421293,0.842177046757208,0.896908749367205,"tehB"
"SL1344_3994",0.0648661500955843,4.51918839611768,0.040233255002553,0.842229144082762,0.896908749367205,"rhaD"
"SL1344_4329",-0.0376290838070271,5.99583610407206,0.0402415219996511,0.842213158250543,0.896908749367205,"ytfB"
"SL1344_1740",0.0360330751841935,5.99988780431861,0.0396719871541776,0.843318491056347,0.897851316707121,"ycgM"
"SL1344_2533",0.0670744002588999,4.14393318317263,0.0387276879628278,0.845169504780618,0.899386381751537,"murQ"
"SL1344_3799",0.080075136194968,4.04301177432107,0.0388063861260888,0.845014350391275,0.899386381751537,"SL1344_3799"
"SL1344_0317",-0.0281306004217105,6.90840035425025,0.0384128830719872,0.845791791638753,0.899628398244961,"proB"
"SL1344_2504",0.0582015133086354,7.51605816166499,0.0386512613974474,0.845806226102462,0.899628398244961,"nifU"
"SL1344_1744",-0.0393493004075743,6.42952109188797,0.0380279490122819,0.846556318661775,0.900208412394089,"minE"
"SL1344_2473",0.0286046355155787,7.07595946531651,0.0378992518597961,0.84681282349212,0.900263403161151,"xseA"
"SL1344_2394",-0.0543347293858626,7.37288158557818,0.0379348339959767,0.847109532007342,0.900264531610005,"ptsH"
"SL1344_3078",0.0459109134249911,5.95792008784063,0.0376936892013948,0.8472234684419,0.900264531610005,"yggV"
"SL1344_0142",0.0882342165850347,4.13783147537709,0.0375615929562132,0.84748796640105,0.900327960439588,"pilC"
"SL1344_3008",-0.117233986394016,3.23324309541158,0.0367593990538937,0.849104685620318,0.901827542398386,"stdA"
"SL1344_2387",-0.0655623734647554,4.52205139437348,0.0362764783225129,0.850086791181142,0.902335733131112,"yfeR"
"SL1344_3955",-0.0214044265699885,10.1571614774619,0.0362571309930492,0.850126278303643,0.902335733131112,"typA"
"SL1344_4341",-0.0405350291164972,5.87912954870221,0.0362215358586502,0.850198955102154,0.902335733131112,"msrA"
"SL1344_0557",0.037540192438974,5.64684981891154,0.0355420845719504,0.851593399589429,0.903362443433022,"ybdG"
"SL1344_0931",-0.0198334926508117,9.0188272582046,0.0352515775603145,0.852193824594345,0.903362443433022,"mukB"
"SL1344_1121",-0.0597301537893864,7.17851181511732,0.0355972204591773,0.851973350868862,0.903362443433022,"flgL"
"SL1344_2034",0.0356514927883926,5.99148342201898,0.0353857280714692,0.851916242572506,0.903362443433022,"pduX"
"IsrI",0.0876267746275064,3.58035860076192,0.035258628822092,0.852179220625279,0.903362443433022,"IsrI"
"SL1344_4491",0.0563240620182548,4.64755751858164,0.0349526265748299,0.852814384437984,0.903802322562531,"yjjV"
"SL1344_4348",-0.0307033464741836,6.71246952794906,0.0345833014073959,0.853584834874795,0.904334378114027,"fbp"
"sRNA1",-0.0814747861968595,4.12978811763527,0.0345149644278543,0.853727859229575,0.904334378114027,"sRNA1"
"SL1344_0803",-0.0452075604117938,6.79580289939453,0.0340964604718608,0.85467841534006,0.90512317847143,"glnQ"
"SL1344_4126",-0.0968365468716004,3.44081826630268,0.033310275283365,0.856273673802098,0.906594188351162,"SL1344_4126"
"SL1344_0574",0.0831836461408894,8.85094916642282,0.0334891031985078,0.856588028656517,0.906708638086696,"fes"
"SL1344_0203",0.0229614847281387,7.44754741975394,0.0322559483663033,0.858541092703782,0.908119981599092,"hemL"
"SL1344_1515",-0.0327068473700533,7.65276800032686,0.0322664223510541,0.858518380694583,0.908119981599092,"ansP"
"SL1344_3918",0.0443015117588962,5.24064817772558,0.0323882756805174,0.858254430765662,0.908119981599092,"metR"
"SL1344_3066",-0.0515703893394369,5.19813092443537,0.0320675275273058,0.858950320990461,0.908198025497232,"galP"
"SL1344_3595",0.0492144060757652,5.01707348437743,0.0320317946245359,0.859028068702796,0.908198025497232,"dppB"
"SL1344_0493",0.0422740402210395,5.24954177550366,0.0318723773064854,0.859375476095692,0.908346860523361,"ybbJ"
"SL1344_0183",0.0429583864779314,5.80455374949997,0.0313465887997441,0.860527696542422,0.908933592691282,"panB"
"SL1344_1596",-0.0612723966347737,4.58510106350261,0.0314860561110884,0.860221099808786,0.908933592691282,"SL1344_1596"
"SL1344_1761",0.0383774661534973,5.71848242247175,0.0312437827144428,0.86075415041842,0.908933592691282,"SL1344_1761"
"SL1344_P2_0022",-0.0414643168383823,5.29412245397572,0.0312422039001368,0.860757631113241,0.908933592691282,"SL1344_P2_0022"
"SL1344_3262",0.0468855100662884,4.99189253757877,0.0310948298831803,0.861082936317044,0.909058738724718,"argG"
"SL1344_3693",0.0273277424500422,11.1773480977329,0.0305788834924084,0.862228120502228,0.91004917592504,"rpmG"
"SL1344_0090",-0.0363624378935346,5.58694898896722,0.0302848352385171,0.862885245601695,0.910462364949631,"apaG"
"SL1344_1294",0.0891608385202558,3.07875826703341,0.0301262848244166,0.863240932008658,0.910462364949631,"ydiN"
"SL1344_3478",0.0266968996718907,8.17771890430062,0.0301373257983125,0.863216131862741,0.910462364949631,"yhgI"
"SL1344_0792",-0.0574682977911456,4.8370915773797,0.0430559735137566,0.864148346823642,0.910763877400319,"ybhS"
"SL1344_1994",-0.0736390882074865,3.61991526820986,0.029795640294656,0.863985805878262,0.910763877400319,"cobU"
"SL1344_4346",0.0680941231334495,4.26186202478533,0.0297392652600305,0.864113231526747,0.910763877400319,"SL1344_4346"
"SL1344_0492",-0.0534737390142322,5.12699307915245,0.0292847676744681,0.86514512128461,0.910812290564589,"cueR"
"SL1344_0720",0.0408808002646648,5.4541657689388,0.029481191311561,0.864698156656768,0.910812290564589,"sucC"
"SL1344_1415",-0.0638880790797706,4.20361436424979,0.0293759123828898,0.864937528857083,0.910812290564589,"asr"
"SL1344_1858",0.0485939434438428,6.79188243783001,0.0293884481564127,0.865169982864232,0.910812290564589,"motA"
"SL1344_2803",0.0251752298455565,7.43415274102552,0.029247438921239,0.865230237806579,0.910812290564589,"gshA"
"SL1344_2601",0.0442071636785599,5.17976157941176,0.0286961843919039,0.866493774652507,0.911924020438693,"rseC"
"SL1344_P2_0077",-0.0696032317889622,3.71598160128188,0.0284201372718176,0.867131201507099,0.912376438924176,"SL1344_P2_0077"
"SL1344_0462",0.0637352833855294,4.30627992434192,0.0281097886217761,0.867851651393414,0.912609419090114,"rpmE2"
"SL1344_1163",0.023231702712515,7.24081739048001,0.0280636004996597,0.867959222666818,0.912609419090114,"potA"
"RyhB-2",0.0989534397158207,3.57666719628537,0.028071865917443,0.867975427938073,0.912609419090114,"RyhB-2"
"SL1344_3934",0.021070641474354,7.79428092956481,0.0278668709404059,0.868418425414015,0.912856862295555,"SL1344_3934"
"SL1344_3717",0.0595512062200188,4.19026062431694,0.0277728512901358,0.868638473301178,0.912869884922778,"SL1344_3717"
"SL1344_1362",-0.0254044023943364,7.21319049240685,0.0274799791132672,0.869326391043018,0.913034531477955,"purR"
"SL1344_2115",0.0714921091266539,3.95487923724109,0.027440999700145,0.86941823220353,0.913034531477955,"SL1344_2115"
"SL1344_3860",0.0354490379600047,10.918083819548,0.0275542899318569,0.869240623721469,0.913034531477955,"comM"
"SL1344_0940",-0.0883044836036481,3.44865630739865,0.026839144935319,0.870844893108446,0.914314342036,"SL1344_0940"
"SL1344_2779",0.0617661966583829,3.85778777122712,0.0278013074793275,0.871055599110795,0.914317195246192,"ygaU"
"SL1344_1826",-0.0454565364233123,4.82326267240088,0.0264253586976834,0.871835306812045,0.914917166088744,"znuC"
"SL1344_1118",-0.0431942272054532,6.20733429840814,0.0260064880794806,0.872898722622434,0.915341422888013,"flgI"
"SL1344_1434",0.0694921439943796,3.5839162460468,0.02590537478739,0.873091271593124,0.915341422888013,"ynfA"
"SL1344_1522",0.0481511328357036,4.80605053634331,0.0260746860130278,0.872680909128841,0.915341422888013,"ydcZ"
"SL1344_2440",-0.0313891912665701,5.94646602359827,0.0258274123917359,0.87328069326486,0.915341422888013,"yffH"
"SL1344_2578",0.042804570677904,5.01399562498961,0.0261249833614012,0.87255926632702,0.915341422888013,"SL1344_2578"
"SL1344_3040",-0.0418347341125983,5.39502182074524,0.0384126475431754,0.873873413363428,0.915744344492402,"iciA"
"SL1344_2206",0.0704277778839246,3.97577563263617,0.0250789854375896,0.87511425186359,0.916826084650224,"SL1344_2206"
"SL1344_0904",0.0787257786094475,3.46841051780281,0.0247881692030465,0.875834279120598,0.917361803910924,"dmsC"
"SL1344_1223",0.0505266169616872,5.05026425699601,0.0246826417530518,0.876096623135976,0.917417997928955,"SL1344_1223"
"SL1344_3460",0.0193464872677316,7.9233374483511,0.0242712923779613,0.877124778301609,0.918218193797612,"mrcA"
"SL1344_4460",0.0543916191702065,4.62031956564512,0.0242100835214604,0.877278529105998,0.918218193797612,"SL1344_4460"
"SL1344_0713",0.0406602133697009,5.06032023004679,0.023771280616311,0.87838664244418,0.918940428411379,"SL1344_0713"
"SL1344_1482",0.0449621798527095,4.81445663956715,0.0339962173989549,0.878248067834321,0.918940428411379,"SL1344_1482"
"SL1344_4030",0.0236015929306535,8.16827235016993,0.0236421486172927,0.878714732760646,0.919064945328528,"tpiA"
"SL1344_3553",0.0170916968529468,8.08806022156106,0.0230743229763501,0.880168436158109,0.920366423727652,"yhiN"
"SL1344_3195",-0.0491313755720688,4.08996379733716,0.0227415706324983,0.881028843744152,0.921047038549178,"ygjQ"
"SL1344_3070",-0.024614834208444,7.07286782008826,0.0217021759998149,0.88375874453478,0.923681274601734,"gshB"
"SL1344_0336",0.0401938774570825,4.94531907505845,0.0235348237760812,0.884143319604539,0.923863568571798,"SL1344_0336"
"SL1344_4264",0.02714403273728,7.58303843952807,0.0214459483956583,0.884441921496654,0.923955961715611,"fxsA"
"SL1344_3451",0.022248565400852,7.2616514340418,0.0212939808045085,0.884849082986797,0.924161693706333,"dam"
"SL1344_3835",-0.0299118228291266,8.71718545528944,0.0211881392561656,0.885222042848748,0.924331615288146,"atpH"
"SL1344_2463",0.0304268244445689,5.78512925954765,0.0210298197193116,0.885560389957747,0.924366056573923,"purN"
"SL1344_3285",-0.0192806038088663,6.88327543409131,0.0209872012157474,0.885675575589027,0.924366056573923,"yrbF"
"SL1344_1086",-0.0292295533262478,5.82301877924041,0.0208724268317226,0.88598637341232,0.924470946480075,"mdoC"
"SL1344_3794",-0.0660935103271921,3.9852315994076,0.0204958891411783,0.887012177091692,0.925321673112263,"dgoD"
"SL1344_4429",-0.0220752682501274,7.050930724052,0.0203039966940235,0.887538652740556,0.925651225966188,"yeeN"
"SL1344_4124",-0.0268117841983799,7.00010437205786,0.0202101650817442,0.887797013546362,0.925701060614281,"yjbB"
"SL1344_2142",-0.0420412902158682,4.74506506641319,0.0199481008086193,0.888521855019449,0.926237153110149,"yehY"
"SL1344_0692",0.0302187391738713,5.65358602950492,0.0196830165284707,0.889260009943397,0.926718235450889,"ybgI"
"SL1344_2951",0.0275478631736821,6.09769605013465,0.0196311724008395,0.889404967099022,0.926718235450889,"sdaB"
"SL1344_3871",-0.0651511376933188,3.55911508697202,0.0195406366189075,0.889658575885562,0.926762819808751,"SL1344_3871"
"SL1344_3224",-0.0367360635447476,5.43084030886258,0.0193640651395404,0.890154917908261,0.927060179844756,"SL1344_3224"
"SL1344_2885",0.031854858110373,5.803602931092,0.0190198010760195,0.891129324809301,0.927855166239149,"SL1344_2885"
