"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_4369","cybC",-0.514511030765868,7.8956957208656,8.23065009977775,0.00705527132460226,0.298220891759149
"SL1344_2546","gogB",0.660885865884538,5.65631185806702,8.16936436214538,0.0072488944561827,0.303487047898849
"SL1344_1517","SL1344_1517",0.454597178751071,8.37635024769594,8.1202402630109,0.00740822167287427,0.307231532773163
"SL1344_0575","ybdZ",1.01895990677793,5.73613865797939,8.19980915229983,0.00796568171387704,0.315711432948088
"SL1344_1377","slyB",0.583116110382711,10.1818154838233,8.09564511329194,0.00777519743867696,0.315711432948088
"SL1344_1531","ugtL",1.03418838071897,4.21391938468721,7.95679528155118,0.00796604298661833,0.315711432948088
"SL1344_2366","pgtC",-1.39860317276801,4.25839053779738,7.99122818947059,0.00784487441223053,0.315711432948088
"SL1344_3523","ugpB",0.576539281484471,5.81571037250663,7.95517742882198,0.00797178549982661,0.315711432948088
"SL1344_0210","htrA",0.522622171308073,7.19137054772972,7.92729359066028,0.00807146166979101,0.316804870539297
"SL1344_2122","yegW",-0.590633245308435,5.62436681892567,7.90460534174221,0.0081535552299273,0.317194945050977
"SL1344_0883","clpS",0.515279886546833,5.94843672415584,7.84910407839117,0.00835819079665545,0.322303567913135
"SL1344_2923","ygcB",1.25991243861944,4.62086384321448,7.79837767679086,0.00855006361903724,0.326835475385111
"SL1344_1179","envF",-1.08023195677014,3.95642928196067,7.68066303452196,0.00901384520761445,0.341593651143734
"SL1344_2426","eutE",-2.37470337027729,3.23024799759775,7.45282747105522,0.00999034593085569,0.375363766769586
"SL1344_2761","iroE",1.08702002109716,4.64992952913075,7.34600949528141,0.0104869221760618,0.390682287169216
"SL1344_3067","sprT",-0.506980385157641,6.28880057956853,7.21801391002836,0.0111172901002188,0.410685775466908
"SL1344_0789","ybhP",2.35781405566132,3.47728258447663,7.15333569914862,0.0114512763418959,0.419498423324788
"SL1344_0282","sciU",0.97790450856353,4.1935577270559,7.09374477111973,0.0117685951348853,0.424413860808611
"SL1344_0495","ybbL",1.14911007522769,4.67757202091092,7.09190408790042,0.0117785466375456,0.424413860808611
"SL1344_2842","sitB",1.21817642589185,5.21889121212869,7.18156168879082,0.0123798139969028,0.44245253927142
"SL1344_0667","nagE",0.596761905270643,5.67294506920057,6.91689966256992,0.0127675218267432,0.445444650399708
"SL1344_0801","ybiN",-0.405877467938231,6.1812614666847,6.9329280347764,0.0126733136779073,0.445444650399708
"StyR-29","StyR-29",-0.748537727728772,5.31719923117112,6.92415189453926,0.0127248027874797,0.445444650399708
"SL1344_3202","yqjE",0.455256456552204,6.67867071174471,6.76075078913562,0.0137259529800416,0.471400697658304
"SL1344_3727","cigR",0.53941824534129,6.96745880329746,6.77284121097933,0.0136490317903195,0.471400697658304
"SL1344_1730","alr-a",-0.924587973166204,4.82624938945483,6.71270762189895,0.0140362771559293,0.473934228580096
"SL1344_2197","yejG",0.427236770936426,7.13349653144075,6.692941688952,0.0141661472215803,0.473934228580096
"SL1344_2317","yfcF",0.712918935301835,5.24774514828804,6.68314991767079,0.0142309640974915,0.473934228580096
"SL1344_3468","envZ",0.431074453693459,6.82516872188681,6.70858932065213,0.0140632294297821,0.473934228580096
"SL1344_3665","cysE",0.429041533650953,6.8007294590516,6.55004280325631,0.0151446427068028,0.500570295782746
"PinT","PinT",1.06837442534782,5.65611561919049,6.6880133628556,0.0156598107294185,0.513735283332268
"SL1344_4035","glpK",-0.467173008383523,5.89791697485162,6.41760928073314,0.0161170582749624,0.524819171679517
"SL1344_3201","yqjC",0.561331430175502,5.99986604511761,6.30237746479505,0.0170183249529714,0.550092327156341
"SL1344_2607","srmB",-0.371847860623421,8.04672903739004,6.24005187965716,0.017528444237128,0.562445553769451
"SL1344_1211","yaoF",0.821541533736599,4.23252697070598,6.22072810033865,0.0176899539418119,0.563514764697138
"SL1344_0315","crl",-0.286448637814958,7.69096980409504,6.19454922736506,0.0179113392492234,0.566145515702415
"SL1344_0319","SL1344_0319",1.15737147194636,3.73658200408104,6.15924157577423,0.0182146974114276,0.566145515702415
"SL1344_1141","fhuE",0.946083013351895,7.81709911989653,6.49324621334026,0.0184164715071532,0.566145515702415
"SL1344_2787","SL1344_2787",0.559456437240827,5.73163781436093,6.14956671436224,0.0182987922804641,0.566145515702415
"SL1344_2937","relA",0.31965357576065,8.55467810934145,6.16741390521024,0.0181439894026992,0.566145515702415
"SL1344_1318","ttrC",1.45758171278268,4.46009269126657,6.0835088063546,0.018884358667436,0.576301114673184
"SL1344_4523A","SL1344_4523A",0.647021566350009,5.0637790062105,6.0697326114656,0.0190090222082829,0.576301114673184
"SL1344_0448","ybaW",0.601586667662672,5.20503653009715,6.04780852912332,0.0192092640012485,0.576632123561136
"SL1344_P3_0011","mobC",-0.417593417549736,6.53557163623605,6.03987535360371,0.0192822843865985,0.576632123561136
"SL1344_P1_0080","ccdA",-0.537394818809282,5.32931421277042,6.02487379010428,0.0194211905866646,0.576861850128228
"SL1344_3179","folB",0.493159911303463,6.30394548116445,5.99245742591962,0.0197250742477945,0.581955881834258
"SL1344_3444","cysG",-0.344705082512021,6.5776983936404,5.91252720399123,0.0204966722439843,0.600689141230367
"SL1344_3760","SL1344_3760",-0.577413333726037,5.10694932623174,5.88399303097081,0.0207800183321407,0.604960003894639
"SL1344_2600","SL1344_2600",-0.587237070197692,5.03395014502127,5.85551874979434,0.0210670193769746,0.609280376191977
"SL1344_0617","cspE",0.436921030941616,9.68283698689212,5.74371016850187,0.0222363866502509,0.638896442578452
"SL1344_0300","sinR",0.742958605476841,4.92001027846098,5.6827565329873,0.0229034777291778,0.642966829966318
"SL1344_1061","SL1344_1061",-0.484267322790128,5.85113857234778,5.6683661346866,0.0230641283084589,0.642966829966318
"SL1344_1606","SL1344_1606",0.570460761704404,4.95436940994464,5.6909065982809,0.0228130332063947,0.642966829966318
"SL1344_2845","avrA",0.558310122411219,7.31832979115786,5.74319963495216,0.0228962319769569,0.642966829966318
"SL1344_3771","yidF",0.649062158615277,5.29131091464207,5.66433389850501,0.0231093628604818,0.642966829966318
"SL1344_2601","rseC",-0.573102607659478,5.17976157941176,5.64784155735994,0.0232953858188464,0.643589381608871
"SL1344_2847","hilC",0.970699149564093,6.06758687825545,5.85256080116381,0.0234245452814876,0.643589381608871
"SL1344_3733","SL1344_3733",-1.02627776604263,4.40357725164449,6.01179254798602,0.0238661109301513,0.651648594092827
"SL1344_1939","SL1344_1939",1.38393727988613,3.36938387087063,5.58417515482152,0.0240289506421039,0.652044858164747
"SL1344_0340","SL1344_0340",-0.813953962460851,3.95822314049292,5.55378688305062,0.0243879242379861,0.657725858590103
"SL1344_1846","SL1344_1846",-0.620928137020387,5.24623563650755,5.5075272176424,0.0249456539973568,0.668665213246223
"SL1344_1534","ydcP",-0.316473369026026,7.30076254557628,5.42281411371236,0.0260033906358137,0.69279336506083
"SL1344_2038","dacD",0.484431215771647,5.74926946767399,5.41037664258611,0.0261627620883459,0.69284037433957
"SL1344_3356","prmA",-0.336639523334216,6.9342378986685,5.38984639713851,0.0264281690975534,0.695678032052964
"SL1344_1249","celC",0.825690422655028,4.02645727626959,5.35092488793792,0.0269394321309429,0.704915140759673
"SL1344_0988","SL1344_0988",0.742349110823229,4.94837999740676,5.31230935069423,0.0274573627891472,0.714216371722433
"SL1344_0371","sbmA",0.47410532456407,6.01594910307694,5.16656186180331,0.029512460364706,0.719616284814342
"SL1344_1150","ycfQ",-0.394231730620735,6.31722383711818,5.1365129766997,0.0299567288719346,0.719616284814342
"SL1344_1188","SL1344_1188",0.583052222904588,5.37187844865171,5.19103143317818,0.0291560009905558,0.719616284814342
"SL1344_1405","rstA",0.33917459061168,9.63344709334489,5.18183859297662,0.0292893623078941,0.719616284814342
"SL1344_1524","srfA",-0.400987066945609,6.96719704887595,5.25842103053568,0.0281983998725388,0.719616284814342
"SL1344_1609","mppA",0.360835113024375,6.57383252423642,5.19504085622431,0.0290980439416361,0.719616284814342
"SL1344_1696","ychP",-0.505774650329049,5.71442745326611,5.21683379624786,0.0287852165973682,0.719616284814342
"SL1344_1763","yebN",-0.968117811042335,5.2615474406431,5.32639697163183,0.0286957062494234,0.719616284814342
"SL1344_2203","yejK",-0.302745400171757,7.30358828844711,5.15712968262356,0.0296511330911452,0.719616284814342
"SL1344_3195","ygjQ",0.771567884255846,4.08996379733716,5.23262247213393,0.0299055791271871,0.719616284814342
"SL1344_3474","yhgG",0.687786737694378,5.34674609183353,5.20970502377326,0.0288871403571461,0.719616284814342
"SL1344_3541","zntA",-0.531477298984363,5.7573096936929,5.15101405887748,0.0297414261604149,0.719616284814342
"SL1344_3585","yhjQ",-0.385980420889277,5.99721479559942,6.33095783351005,0.0291951336964987,0.719616284814342
"SL1344_4346","SL1344_4346",-0.861367982101431,4.26186202478533,5.21828209298831,0.0287645576161406,0.719616284814342
"SL1344_0099","SL1344_0099",-0.879214555154017,4.11808121969514,4.99102478678178,0.032213778980034,0.747197578850653
"SL1344_0572","entD",0.746095815156363,5.65430328594629,5.00784974028397,0.0328953014035955,0.747197578850653
"SL1344_0642","ybeQ",0.53881563506661,5.15198562431241,4.98004484982245,0.0323915224943738,0.747197578850653
"SL1344_1053","scsB",0.724609773955606,4.89362921705256,4.97042822871371,0.032548079199008,0.747197578850653
"SL1344_1145","thiK",0.614836548061544,5.22989699586291,4.96736647866715,0.0325980976890599,0.747197578850653
"SL1344_1365","ydhD",-0.591971822481318,9.25066177749036,5.16128480765314,0.0319056807870878,0.747197578850653
"SL1344_2135","yehS",-0.339510735942602,7.0438443166828,4.94840216762492,0.0329097916976403,0.747197578850653
