"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_0896",0.453642787026441,8.65326500023885,7.54880584619538,0.00956574811289044,0.0403009369556597,"trxB"
"SL1344_3671",0.368909681923567,8.11126369327235,7.54758755436619,0.00957101414506568,0.0403009369556597,"yibP"
"SL1344_0756",0.546926760522369,6.11218729483084,7.54068614663453,0.00960090433905892,0.0403881105019168,"modE"
"SL1344_0322",0.837037264655807,4.5476468147063,7.53151118582152,0.00964079726672616,0.040517155625744,"SL1344_0322"
"SL1344_2080",-1.21128467894079,4.03492005743866,7.50933174219041,0.00973797399492623,0.0408864696100246,"wcaJ"
"SL1344_0850",0.507226031593258,5.94848274127723,7.50492321733045,0.00975741496601694,0.0409290039986741,"mdaA"
"SL1344_2137",0.406290847285901,6.71560336874028,7.49529583128937,0.00980001600105729,0.0410685131941352,"yehU"
"SL1344_3493",0.337774094079038,11.2372359370187,7.49022685435507,0.00982252669729048,0.0411236451059895,"glpD"
"SL1344_4420",0.523039959423348,6.4824670423698,7.48594229821642,0.0098415973565789,0.0411642835200008,"SL1344_4420"
"SL1344_0213",0.433703244514254,7.05531370262936,7.48222701137527,0.00985816650425529,0.041194391590025,"SL1344_0213"
"SL1344_1495",-0.834677980206578,6.31198037126912,7.66253514267297,0.00988332649072787,0.0412603069831336,"rpsV"
"SL1344_2806",0.358013388743503,9.72620180357188,7.47114741035272,0.00990775729514371,0.0413230560431231,"csrA"
"SL1344_0529",0.410668681500091,8.50713081363678,7.45611893066614,0.00997545307400972,0.0414589998737528,"ppiB"
"SL1344_2189",-0.551876870681948,5.98486657199903,7.45800714653927,0.00996692027721431,0.0414589998737528,"yeiR"
"SL1344_3512",0.79561799467546,4.6389107521288,7.45872799415586,0.00996366486231567,0.0414589998737528,"yhhY"
"SL1344_4206",0.434038239684016,6.29928556405113,7.45553886694122,0.00997807594777764,0.0414589998737528,"SL1344_4206"
"SL1344_3275",0.459824189179769,10.9561758206302,7.45132476647722,0.00999715318372153,0.0414990419222284,"rpmA"
"SL1344_0699",-1.64942473601185,3.3395273613222,7.4390309405706,0.0100530324369192,0.0415739704540893,"SL1344_0699"
"SL1344_3299",-0.469118205198562,6.74000352709969,7.44100676040456,0.0100440290533926,0.0415739704540893,"yhbL"
"SL1344_4235",-1.27218844977006,4.24198802033204,7.48624946992649,0.0100372531483454,0.0415739704540893,"melA"
"SL1344_P3_0004",-0.513369924021959,6.46021132310439,7.44206112782549,0.0100392280876475,0.0415739704540893,"SL1344_P3_0004"
"SL1344_P1_0085",-1.02208543781343,3.9672398123043,7.43618100785905,0.0100660342976455,0.0415886153876406,"SL1344_P1_0085"
"SL1344_0231",0.44926020317598,6.42740545698365,7.42082427001743,0.0101364071002902,0.0418200786910976,"rnhB"
"SL1344_4123",-0.468001859617449,8.89058490616369,7.41980782382395,0.0101410836862398,0.0418200786910976,"metH"
"SL1344_0450",-0.792368822259323,4.90548876245475,7.41281053887039,0.010173340838446,0.0418940257961255,"ybaE"
"SL1344_1291",-1.05086998954071,3.86667308145504,7.41178551804993,0.0101780754208967,0.0418940257961255,"ydiF"
"SL1344_2023",-1.80923989197562,3.52807425766282,7.38401880179317,0.0103072386109906,0.0422690286118747,"pduL"
"SL1344_2098",0.428420159293549,6.60854808950772,7.38393245703491,0.0103076430099931,0.0422690286118747,"dcd"
"SL1344_3623",0.814717936819042,4.70115509423455,7.38859729362507,0.0102858195611053,0.0422690286118747,"yiaH"
"SL1344_4297",0.4032509605223,8.32346069931645,7.38474796111612,0.0103038242475864,0.0422690286118747,"hflK"
"SL1344_2407",-0.93369208376323,4.67462407797404,7.3796157250707,0.010327882422,0.0423125546385013,"cysP"
"SL1344_0911",0.519158991897175,6.97567369866993,7.37169833755179,0.0103651153524612,0.0423569795405453,"focA"
"SL1344_3559",0.382066246148213,7.73565900045201,7.37425694864873,0.010353067216363,0.0423569795405453,"prlC"
"SL1344_3730",0.477208908819203,6.73369377063618,7.37116430675096,0.0103676319348559,0.0423569795405453,"yicL"
"SL1344_3698",0.651973136047637,7.39096352395371,7.52105525345384,0.0103947320968668,0.0424282658289939,"slmA"
"SL1344_3199",0.446442259570741,7.57978222388718,7.34577082036965,0.0104880610970138,0.0427694959021082,"yqjA"
"SL1344_1655",-0.96181430296822,5.19602966913483,7.33819448358096,0.0106582300695194,0.0434231504963921,"trpD"
"SL1344_1981",-1.55836082077871,3.5649425037198,7.30035574739671,0.0107072229164976,0.0435823629082623,"SL1344_1981"
"SL1344_4002",-1.78169684817455,3.42584495844808,7.29415446525667,0.0107375301516238,0.0436652937525791,"SL1344_4002"
"SL1344_0324",-1.43056330576114,5.9079198987096,7.76108300803126,0.0107661124705292,0.0437410632351632,"leuC2"
"SL1344_0935",0.343304891689423,8.2797249519534,7.28520862514107,0.0107814139320847,0.043762784529496,"aspC"
"SL1344_4327",0.420082665672979,11.4832223954458,7.27869263953797,0.0108134998773207,0.0438525327128244,"rplI"
"SL1344_1745",0.564254678715846,5.93611373197723,7.25428459710709,0.0109346087250789,0.0443028018022551,"rnd"
"SL1344_0437",-0.377155980947348,8.86490652241346,7.25069733262546,0.0109525311941716,0.0443345553679359,"cyoA"
"SL1344_2612",0.367965521728161,8.41400474046464,7.24464923836526,0.0109828201333535,0.0444162624712254,"yfiF"
"SL1344_3710",-0.369653584223375,7.64097215707087,7.2424062617912,0.0109940759596366,0.0444209172045612,"recG"
"SL1344_0172",0.370007787060812,9.52309162986888,7.23058437527691,0.011053607289389,0.0445619380381186,"yadF"
"SL1344_0919",0.439681588521936,8.19075579876086,7.22943987479934,0.0110593890808889,0.0445619380381186,"himD"
"SL1344_4087",0.368269862682855,10.3005635871318,7.23013073856996,0.0110558985825145,0.0445619380381186,"nusG"
"SL1344_2317",0.726927364374932,5.24774514828804,7.22100748767786,0.0111020885962886,0.0446930233235209,"yfcF"
"SL1344_2231",-1.16386500773716,3.5590878169425,7.21725530962825,0.0111211458695041,0.0447287806425799,"napF"
"SL1344_4115",-0.430034460790015,8.80971860208078,7.21222554981754,0.0111467473760602,0.0447907691637664,"purH"
"IsrK",0.907777292822319,7.57900138338279,7.62622505156615,0.0112309982085055,0.0450880987439178,"IsrK"
"SL1344_1646",0.318959719890085,8.61681500273001,7.18841968421955,0.0112687854870615,0.0451573208761369,"topA"
"SL1344_P1_0009",-0.558750313690644,5.6114522175848,7.18919466635296,0.0112647899950784,0.0451573208761369,"traS"
"SL1344_2666",-1.18103660657575,3.77318370894381,7.18149679267464,0.011304545040441,0.0452593624752083,"SL1344_2666"
"SL1344_0742",-1.13551005203271,4.33038566966729,7.17353953341843,0.0113457989122172,0.0453419381982789,"SL1344_0742"
"SL1344_1223",0.865604593460597,5.05026425699601,7.17511251257728,0.0113376310380812,0.0453419381982789,"SL1344_1223"
"SL1344_1731",-0.849632098955337,5.52253672912395,7.16681080637507,0.0113808103741969,0.0453581526790295,"dadA"
"SL1344_3006",-1.66968693062693,3.48899252760125,7.16741387642957,0.0113776676774462,0.0453581526790295,"stdC"
"SL1344_4511",0.620629518237838,5.8237778990641,7.16814818899657,0.0113738423193312,0.0453581526790295,"yjjX"
"SL1344_P3_0005",0.667387323902417,5.78930538553817,7.16269055653152,0.0114023067601187,0.0454026635122116,"SL1344_P3_0005"
"SL1344_2359",0.595041947695455,6.08938369592313,7.15973859302602,0.0114177348522607,0.0454229524077269,"yfcZ"
"SL1344_0262",-0.682063606241075,7.29210620161107,7.33083071532318,0.0114999137858123,0.0457085180853805,"sciC"
"SL1344_0811",0.365249400313692,6.61526115985686,7.13941767727376,0.0115245532739112,0.0457437226587334,"ybiR"
"SL1344_2058",0.430150210721397,7.970329662183,7.13846594442393,0.0115295825081612,0.0457437226587334,"gnd"
"SL1344_0387",0.376437875619792,7.45353957716023,7.13610125676606,0.0115420884692966,0.0457520477105753,"rdgC"
"SL1344_0136",0.459655508513811,8.68220520278986,7.12913466629976,0.0115790174117994,0.0458398307112635,"secA"
"SL1344_0151",0.405694268064631,9.48641091892982,7.12602983537942,0.0115955167768255,0.0458398307112635,"pdhR"
"SL1344_3954",0.341664323702868,7.952511601062,7.12637318705214,0.0115936909257607,0.0458398307112635,"glnA"
"SL1344_0662",-0.43310611662363,6.80236242688881,7.11841454826781,0.0116360927229305,0.0459176513554779,"asnB"
"SL1344_4334",-1.09190839245333,3.88236461248658,7.11974820578836,0.0116289756391382,0.0459176513554779,"ytfG"
"SL1344_0912",0.365351985579702,7.49813246313436,7.11357589547211,0.0116619537821142,0.045978429440515,"ycaO"
"SL1344_3546",0.435217469296693,6.59988544864232,7.11068127994012,0.0116774542456455,0.0459982875124172,"yhhS"
"SL1344_1498",0.507202276047504,6.95713293232752,7.09936557930056,0.0117382628523895,0.046196422112,"fdnI"
"SL1344_0131",0.466649711111698,7.17164252175805,7.0942597724838,0.0117658124481857,0.0462505421317395,"ftsQ"
"SL1344_3975",0.390644394426101,6.42801030416963,7.09291935393522,0.0117730565617417,0.0462505421317395,"yiiD"
"SL1344_1713",-0.48644509440086,5.8653520303502,7.08929190448619,0.0117926847951018,0.0462862878207746,"SL1344_1713"
"SL1344_1651",-0.328007935049428,8.72450885444042,7.08353156462459,0.011823926816649,0.046367513189999,"yciL"
"SL1344_2736",-1.27601837390183,3.95512604832022,7.07192408789125,0.0118871534979938,0.0465739097835834,"SL1344_2736"
"SL1344_3868",-0.468737254799492,7.18838865512513,7.05517864964624,0.0119790112297009,0.0468920154637269,"ilvY"
"SL1344_0226",0.467479770661199,8.98861268943492,7.03443493553365,0.0120938662111192,0.0472901930077159,"hlpA"
"SL1344_0621",0.386315682844842,7.70157554845931,7.03126874853783,0.0121115013254833,0.0472901930077159,"lipA"
"SL1344_2627",-0.453173062558441,8.14415913074087,7.03099952739135,0.0121130021216306,0.0472901930077159,"tyrA"
"SL1344_3673A",-0.434638944856783,7.28112567303981,7.0175537991333,0.0121882126407577,0.0475415996173653,"SL1344_3673A"
"SL1344_2970",-0.528731695708304,6.06005187703408,7.01030367532773,0.0122289764205048,0.0476583159082793,"argA"
"SL1344_1712",0.328675646887578,7.98456357655571,7.00801802775304,0.0122418579773929,0.0476662601139232,"ychF"
"SL1344_3628",0.319175263797397,7.91681140164377,7.00568142480734,0.0122550418650984,0.0476753664061706,"bax"
"SL1344_0307",0.540157128158061,6.47825863256149,7.00329439840318,0.0122685260993829,0.0476856239901744,"yafJ"
"SL1344_3974",0.724704335464123,5.21117856911293,6.99902936756705,0.0122926590423216,0.0477372165636448,"yihZ"
"SL1344_0442",0.379494148264132,7.94452665851524,6.98796438644673,0.0123555077868991,0.0478966598158805,"clpP"
"SL1344_2459",0.402332062746645,7.58328224604545,6.98844548958767,0.0123527679289405,0.0478966598158805,"yfgE"
"SL1344_1783",0.468119496143212,6.74138944795525,6.97852075702617,0.0124094219286453,0.0480632764742948,"SL1344_1783"
"SL1344_0862",-0.699940864006539,5.20859477193854,6.97575183198004,0.0124252780072825,0.048069111542233,"SL1344_0862"
"SL1344_3154",0.323523338701407,7.67541142886443,6.97443996779806,0.0124327979580343,0.048069111542233,"ygiN"
"SL1344_1403",-0.716918001165675,5.4069338351304,6.96118267786917,0.0125090687888094,0.0482790749741933,"SL1344_1403"
"SL1344_2466",-0.969694576341223,5.38420438634971,7.04803405420724,0.0125065133194743,0.0482790749741933,"SL1344_2466"
"SL1344_0032",-1.69751190669833,3.11382663254629,6.94644935780862,0.0125944250117496,0.0485658704839045,"SL1344_0032"
"SL1344_2963",0.582346024603703,6.09781610745418,6.93970637130954,0.0126336996807797,0.0486746220830042,"ygdI"
"SL1344_2205",0.34108721000943,7.77211720284895,6.93572618845118,0.0126569444452185,0.0487214779169707,"yejM"
"SL1344_3592",-0.605587074341133,5.63829427576251,6.93036074308583,0.0126883524916448,0.0487827061406685,"dppF"
"SL1344_4227",0.436901905961966,8.60997837214369,6.92921939246913,0.0126950445461612,0.0487827061406685,"proP"
"SL1344_1311",0.567778459215449,15.1649879266745,6.91588576036314,0.01277350652414,0.0489985468412909,"lpp"
"RnpB",0.46342605891798,15.1621215473232,6.91598883884793,0.0127728979507606,0.0489985468412909,"RnpB"
"SL1344_3842",0.367473043590158,9.61680330543031,6.90573350700755,0.0128335990506976,0.0491861389946528,"mioC"
"SL1344_0375",0.377747653322782,7.03381921341195,6.87692541546164,0.0130057878951427,0.0498026512082292,"ddlA"
"SL1344_0683",-0.717203550269466,4.46063999269658,6.87183475242196,0.013036474107232,0.049876710335415,"speF"
"SL1344_3828",0.430790329893161,8.29008788304348,6.85004104619455,0.0131687328832215,0.0503389128301231,"glmS"
"SL1344_3709",0.406280142119359,6.94483530707095,6.84709862013981,0.0131867003518294,0.0503638008224518,"spoU"
"SL1344_0983",0.601126631589134,5.74483534031849,6.83108132479713,0.0132849734609776,0.0505330922998352,"sodCa"
"SL1344_1010",0.516113623365749,12.0251243280899,6.83371081019001,0.0132687862423036,0.0505330922998352,"ompA"
"SL1344_2339",0.351680151951921,7.24774369936119,6.82512784406922,0.0133217022821615,0.0505330922998352,"pdxB"
"SL1344_2545",0.335170082636444,8.46297717432866,6.83507206882395,0.013260414657522,0.0505330922998352,"lepA"
"SL1344_3005",-0.858205608428773,5.26313421070484,6.82812097266162,0.0133032230630455,0.0505330922998352,"STM3026"
"SL1344_3582",0.579100114014711,5.79923841007573,6.83043927734451,0.0132889291734559,0.0505330922998352,"bcsC"
"SL1344_3922",-0.442798810055941,6.66698085719259,6.83122570189506,0.0132840841159509,0.0505330922998352,"udp"
"SL1344_4201",0.571002268689127,7.29687343874824,6.88861599050135,0.0133229877105343,0.0505330922998352,"soxS"
"SL1344_0161",0.52668348290951,5.73548946305885,6.81093638098907,0.013409697257533,0.0508181285725131,"yacL"
"SL1344_3917",0.434283618759153,7.30363470753491,6.80718135608002,0.0134330855123542,0.0508629146531515,"yigM"
"SL1344_1608",-0.87871521263814,4.98256552605277,6.79844429278054,0.0134876754001576,0.0510256635620419,"SL1344_1608"
"SL1344_0808",0.481071862138128,11.8278716294762,6.78983835322033,0.0135416806129586,0.0511859225920601,"ompX"
"CsrC",0.500686971480516,9.77289898464128,6.82014795184728,0.0135652903833163,0.0512311138531431,"CsrC"
"SL1344_2928",0.469955449737473,7.5884241696171,6.77884123517139,0.0136110318826875,0.0513597391899522,"ptpS"
"SL1344_2810",0.453367570762974,6.16818379111791,6.74351375119151,0.013836429618034,0.0521654756439774,"ygaD"
"SL1344_3708",0.322307314908664,9.50570701334886,6.737402168173,0.0138758309874383,0.0522691971043519,"spoT"
"SL1344_0260",-0.491557721514962,7.16285862464465,6.73177330164573,0.0139122276675985,0.0523614322146943,"sciA"
"SL1344_1667",0.347862442784723,6.84993114268193,6.72717942192929,0.0139420085810187,0.0524286310711364,"yciA"
"SL1344_1347",-1.5662203915767,3.60101363241435,6.7203260775209,0.0139865652654424,0.0525512315443458,"ssaM"
"SL1344_3182",0.409254275851814,7.45435459692264,6.70901513759645,0.0140604400719456,0.0527836845057839,"gcp"
"SL1344_2549",0.923415903360345,4.15835293829119,6.90910411566807,0.0140753044824423,0.0527944014546213,"SL1344_2549"
"SL1344_3065",0.426966081289532,10.1676114698112,6.70236071398469,0.0141040990575236,0.0528573055898327,"metK"
"SL1344_1600",-1.70591689681835,3.85399428148386,6.79795004585414,0.0141263378463397,0.0528955546614219,"SL1344_1600"
"SL1344_1749",0.391534062062594,7.2957093557331,6.68382652976689,0.0142264749420866,0.0532251777407767,"yeaZ"
"SL1344_1293",-0.892137290025562,4.911007947352,6.68116955181466,0.0142441121499107,0.0532458477984757,"aroE"
"SL1344_0932",0.405626421230162,6.9643533250987,6.67057695492188,0.0143146620980047,0.0533922165848866,"ycbB"
"SL1344_3825",-0.591125403551259,5.8788518176393,6.66982195575875,0.0143197050394862,0.0533922165848866,"SL1344_3825"
"SL1344_4069",0.342638093481843,7.76134564510737,6.67321760664476,0.0142970392376214,0.0533922165848866,"ppc"
"SL1344_0635",0.398187332412356,6.90955356695391,6.66048516441075,0.0143822283438966,0.05354458923223,"rlpB"
"SL1344_4144",-1.42695117545163,3.22199064089645,6.66008245090714,0.0143849317295868,0.05354458923223,"SL1344_4144"
"SL1344_0047",0.308207396027518,9.1036644684302,6.65802573845493,0.0143987468648042,0.0535506693888997,"ileS"
"SL1344_2809",0.331647184283422,9.14342375226148,6.65427193041112,0.0144239985848802,0.0535992373449985,"recA"
"SL1344_2834",-1.41874934055246,3.62902418728628,6.64907574872144,0.0144590322104995,0.0536840418896587,"SL1344_2834"
"SL1344_3696",0.356514771064643,7.89347691835053,6.64449393115014,0.0144900000818326,0.0537536205567393,"dfp"
"SL1344_0476",0.339209195068407,8.18674185796507,6.63277908285826,0.0145695059852628,0.0540010901617743,"apt"
"SL1344_2049",0.391895659125448,7.17047359046316,6.62927849053594,0.014593355200209,0.0540010901617743,"hisD"
"SL1344_4304",-1.5286404222845,3.18173612887755,6.62924827825664,0.0145935612175132,0.0540010901617743,"yjfJ"
"SL1344_4109",0.378728091168889,9.92118461173269,6.62652898978521,0.0146121169230448,0.0540242775388602,"hupA"
"SL1344_P1_0054",0.391252580685677,6.88689753652539,6.60692317886014,0.0147466599709803,0.0544758968339741,"parB"
"SL1344_4004",0.363425483442988,10.1313961060998,6.57162550436413,0.0149922795688757,0.0553367430602667,"sodA"
"SL1344_3947",-0.419427317691886,9.38431356985114,6.56595482957827,0.0150321503139507,0.0554373597148719,"polA"
"SL1344_2269",0.599722856568687,5.58920832778212,6.56227890448685,0.015058057210225,0.0554863533077527,"SL1344_2269"
"SL1344_1035",-0.830507428435632,5.39456684655588,6.56670430991383,0.0150820405338636,0.0555281827360675,"copR"
"SL1344_3471",0.368994368448702,7.59825176905101,6.54835644809876,0.0151566179520882,0.0557560606839997,"yhgF"
"SL1344_1171",0.428558621300185,6.71993317875824,6.54305073434485,0.0151943621242735,0.0558481738280154,"ycfC"
"SL1344_4513",0.339368172994751,8.33622269003181,6.5389415477333,0.0152236642879329,0.0559091296656249,"rob"
"SibA",0.866372123845449,10.3662368069103,6.87851621806397,0.0154037365006559,0.0565232267586672,"SibA"
"SL1344_2154",-2.08764249458223,3.28801894225561,6.51362328347204,0.0155124285464244,0.056827196575068,"SL1344_2154"
"SL1344_2450",0.521892667224457,5.63262506970873,6.49912588258821,0.0155107756656149,0.056827196575068,"purC"
"SL1344_2542",0.361804193640166,7.47692886053154,6.48685189664123,0.0156004619497238,0.0571021071864993,"era"
"SL1344_1100",0.438690397709025,6.21970262604053,6.48328742843013,0.01562661272139,0.0571502408679124,"pyrC"
"SL1344_3023",0.539616428858723,5.89434277170496,6.48046108197139,0.0156473820021944,0.0571786294943031,"ygfY"
"SL1344_0393",0.376331002411818,6.24009821890017,6.47377100853455,0.0156966629540566,0.0572853287601215,"phoR"
"SL1344_1744",0.492073496465583,6.42952109188797,6.47296066523881,0.0157026435750561,0.0572853287601215,"minE"
"STnc730",0.517952806876333,6.7936240374347,6.46566949657094,0.0157565661378821,0.0574343820415671,"STnc730"
"SL1344_3960",-0.876912851124301,5.02664670855209,6.44302490118389,0.0159253193423233,0.0580014116229108,"SL1344_3960"
"SL1344_2774",-1.57109716241385,4.0897259249103,6.48774449518605,0.0159691952830341,0.0581130649538229,"ygaF"
"SL1344_0106",0.573525290076619,5.5769502733381,6.43110982768769,0.0160148987764475,0.0582150140559561,"thiQ"
"SL1344_2641",-0.521678217630698,6.6632454555693,6.42994361179029,0.0160236958616258,0.0582150140559561,"SL1344_2641"
"SL1344_3727",0.515748671094149,6.96745880329746,6.42662988188315,0.0160487208176344,0.0582577842397363,"cigR"
"SL1344_0196",-1.64909212774234,3.30263192919822,6.41597933348598,0.0161294398805133,0.0585024898636438,"stfA"
"SL1344_0865",0.576005805711206,6.0883904792026,6.40923899850866,0.0161807511852183,0.0586402161667103,"artQ"
"SL1344_3369",-0.39208375038088,8.11800084732096,6.38228296024511,0.0163877312608255,0.0593414057846695,"yrdC"
"SL1344_2243",-1.41431910594025,3.92853998858953,6.37549821356839,0.0164746968615329,0.0596072159697932,"SL1344_2243"
"SL1344_0836",0.500253617551215,5.80701791629615,6.34378048168203,0.0166883620455873,0.0602852354078048,"SL1344_0836"
"SL1344_0881",0.427696592347914,7.0099795103803,6.34363359183245,0.0166895203574382,0.0602852354078048,"ybjZ"
"SL1344_3165",-0.905530523321355,4.24383667278011,6.34039927039714,0.0167150469596214,0.0603278706358748,"assT"
"SL1344_2121",-0.832964523799813,4.92020779356172,6.32449761055971,0.0168411665122966,0.0606834163836523,"yegV"
"SL1344_2755",-0.937937873811347,3.94299064557738,6.32529210141369,0.0168348408080041,0.0606834163836523,"fljA"
"SL1344_0545",-1.08786953791113,3.60542535015562,6.31463011348382,0.0169199462347844,0.0609173494251534,"fimW"
"SL1344_2099",0.407245649026283,7.13839361966245,6.30280184708988,0.0170149071623718,0.0611650742826805,"udk"
"SL1344_2514",0.934713757003718,4.25067028386957,6.30259411688912,0.0170165800381525,0.0611650742826805,"SL1344_2514"
"SL1344_4103",-0.557381691283729,6.44154939220196,6.28707557829594,0.017142058370425,0.0615657586571799,"thiC"
"SL1344_3286",0.339755137400587,7.56914727637297,6.28435461724989,0.0171641624542926,0.0615948229788328,"yrbG"
"SL1344_2920",-1.18831042291573,3.98228900119133,6.27978785561568,0.0172013306382467,0.0616778543929304,"yghJ"
"SL1344_3032",0.400886795093895,7.00533847169515,6.26778406795848,0.0172994445089611,0.0619648377851173,"visC"
"SL1344_3340",0.426813174869743,6.82480247699509,6.26340146008618,0.0173354171797875,0.0619648377851173,"tldD"
"SL1344_3540",0.549548848539961,5.84965679839827,6.2655960122683,0.017317394053294,0.0619648377851173,"yhhN"
"SL1344_3620",0.346649206007903,8.4957767795772,6.26311754863373,0.0173377503356902,0.0619648377851173,"glyS"
"SL1344_4309",-0.765609342013322,4.42626452406363,6.25563575506062,0.0173993578654312,0.0621345062359348,"yjfC"
"SL1344_3873",0.317163364839258,8.34231240987441,6.24040345746706,0.0175255205765913,0.0625342438755644,"gppA"
"SL1344_3804",0.302536918636476,8.08506731457711,6.2310585745089,0.0176034111442046,0.0627495197169512,"dnaN"
"SL1344_4287",0.349788303989817,7.06219292201143,6.2297436685968,0.0176144011216374,0.0627495197169512,"orn"
"SL1344_0072",-0.652651806308299,4.6287466132187,6.22686452446543,0.0176384909918862,0.0627844586237503,"caiC"
"SL1344_4299",0.319430582178544,10.4003844372527,6.21153927481089,0.0177673205708441,0.0631918618361089,"purA"
"SL1344_3691",0.500973904696994,6.24472166232059,6.20571802231574,0.0178165233115514,0.0633156317522878,"coaD"
"SL1344_2078",-1.51510280590385,3.42715610756062,6.19623795808532,0.0178969679438232,0.0635202748091661,"wcaK"
"SL1344_2325",0.492079668574305,6.24496930319704,6.19552810094206,0.0179030073904815,0.0635202748091661,"ubiX"
"SL1344_3690",0.311693312878953,8.21590531093882,6.18754498598835,0.0179710799987873,0.063710377156991,"kdtA"
"SL1344_4236",-0.741219145721462,5.21010476927757,6.16687549428298,0.0181486386242161,0.0642880059565303,"melB"
"SL1344_2400",-0.777246692486333,5.04960278041584,6.15451451793417,0.0182557329581564,0.0646152995845857,"yfeJ"
"SL1344_4521",-1.15766286469005,3.62301766128379,6.15128248197467,0.0182838479745493,0.0646627479453893,"sthA"
"SL1344_0216",0.30835442593337,7.87080532744891,6.13871610389413,0.0183936084386875,0.0649874820027387,"map"
"SL1344_1988",-0.453488248809479,5.63124640209308,6.13570455250671,0.0184200187842157,0.0649874820027387,"SL1344_1988"
"SL1344_3944",-0.403795347468038,8.66997176491585,6.13720132904563,0.0184068873906266,0.0649874820027387,"rodA"
"SL1344_1649",-0.550127470528327,6.25277867322922,6.12720103624467,0.0184948143368931,0.0651990407578042,"yciK"
"SL1344_1625",0.653151865935252,5.0143308588891,6.12307288525109,0.0185312436843145,0.0652228560738563,"sapD"
"SL1344_2284",-0.715595666297524,5.65294570568215,6.13655315697586,0.0185241902810886,0.0652228560738563,"yfbK"
"SL1344_1786",0.505889891144335,6.42669297274673,6.1151003781772,0.0186018186384295,0.0654068210950857,"SL1344_1786"
"SL1344_3665",0.408890122208189,6.8007294590516,6.11294651936153,0.0186209352407245,0.0654068210950857,"cysE"
"SL1344_4273",0.575001694569972,7.23617722248014,6.19437661778262,0.0186281483191645,0.0654068210950857,"ecnB"
"SL1344_0430",0.340892410433928,7.44212812809247,6.108209130614,0.0186630570722998,0.0654770940860574,"yajR"
"SL1344_0095",-0.405624321123428,6.71247583793941,6.09968454754919,0.018739112950966,0.0655566207542965,"djlA"
"SL1344_2180",0.452976415310673,6.22125041886335,6.10328138616092,0.0187069811948661,0.0655566207542965,"nfo"
"SL1344_2311",-1.14135036682144,3.34065593459226,6.10016605209963,0.018734808039452,0.0655566207542965,"SL1344_2311"
"SL1344_2540",0.656660742297227,4.93836657217435,6.09565276490043,0.0187752014398679,0.0655566207542965,"pdxJ"
"SL1344_2617",-0.678456604823106,6.05498571314813,6.14278278685133,0.0187651321522436,0.0655566207542965,"yfiM"
"SL1344_4421",0.355576679778076,6.96841224043699,6.09741485667024,0.0187594196825351,0.0655566207542965,"SL1344_4421"
"SL1344_2008",-1.22267049140327,3.95592257912991,6.09225106531215,0.0188057087401332,0.0656110282711314,"cbiD"
"SL1344_0391",0.38111283293034,6.06679092079792,6.08314113194992,0.0188876742740847,0.0658447391822968,"sbcD"
"SL1344_3652",0.409690942220108,6.22657418381119,6.08101753385455,0.018906836784005,0.0658593141858051,"mtlR"
"SL1344_2174",-1.57674614371794,3.04873545717656,6.07869916710778,0.0189277809115776,0.0658800672108433,"SL1344_2174"
"SL1344_2209",-0.973874424083719,4.06510503185042,6.06909606430367,0.019014804006375,0.0661306000095132,"SL1344_2209"
"SibC",0.897284937270469,12.3784896502456,6.37502816063444,0.019086835374152,0.0663286389761045,"SibC"
"SL1344_3701",0.418853033477806,7.12533009918831,6.04556880421512,0.019229848931028,0.0667728403639803,"yicC"
"SL1344_1377",0.503875200603161,10.1818154838233,6.08807578388874,0.0193027283739275,0.0669315296856228,"slyB"
"SL1344_3802",0.300283833794497,9.07753352978454,6.03730573796264,0.0193060008283371,0.0669315296856228,"gyrB"
"SL1344_3616",-1.16310140616088,3.79939639230516,6.01266336420798,0.0195350547424834,0.0676722621339299,"SL1344_3616"
"SL1344_1312",0.378598895907482,8.3748113893098,6.00462294226592,0.0196104287640705,0.0678798778321684,"pykF"
"SL1344_0217",0.426320125580493,11.0157194153783,5.99981058214435,0.0196556927588185,0.0679830254663776,"rpsB"
"SL1344_0338",-0.635246957051271,5.69652663982101,5.99643280297802,0.0196875311799034,0.0679861642316226,"SL1344_0338"
"SL1344_3364",-0.527406778685297,8.7410609281507,6.08652410071566,0.0196739858075572,0.0679861642316226,"acrF"
"SL1344_2377",0.493171227688167,6.10545649203143,5.99402572294567,0.0197102541255189,0.0680112065429994,"nupC"
"SL1344_0589",0.6718483043946,4.38991008831893,5.99099192988166,0.019738933860408,0.0680567476473362,"ybdD"
"SL1344_2355",-0.536606625172263,5.97704089507428,5.98882653691429,0.0197594319643441,0.0680740304978502,"yfcN"
"SL1344_1774",0.344586683653795,8.56233434026218,5.98171100194402,0.0198269522462588,0.0682531574585385,"prc"
"SL1344_1053",-0.671708603569453,4.89362921705256,5.97949086977192,0.0198480706541853,0.0682718917113763,"scsB"
"SL1344_1348",-0.986533718909978,5.17325202457213,6.04216490559352,0.0198789857576346,0.0682718917113763,"ssaV"
"SL1344_2004",-1.31835521353148,4.01691545915137,5.99823964213024,0.0198714151184369,0.0682718917113763,"cbiG"
"SL1344_2421",-1.51578033019625,3.20294155867677,5.97446193321289,0.0198959974804675,0.0682769749602929,"eutB"
"SL1344_0261",-0.499143981737979,6.66394104634784,5.96764205214552,0.0199611933601173,0.0684472745796223,"sciB"
