"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"dmsA1",0.352999063965894,5.37698239960561,1.75479787644314,0.194175379815704,0.336856736254868,0.336856736254868
"hisH",-0.333932982886757,5.4241690739055,1.75241576391944,0.194470814925271,0.337236174521298,0.337236174521298
"cbiG",0.662892317517623,4.01691545915137,1.75336711670582,0.194667097590121,0.33744343888256,0.33744343888256
"aroH",-0.223511331158044,6.39191932839229,1.7491126389649,0.194881379413299,0.337548677659915,0.337548677659915
"IsrJ",-0.310643959879883,5.62901327242144,1.74936575448781,0.194849881020876,0.337548677659915,0.337548677659915
"ddlA",-0.193159691915317,7.03381921341195,1.74789981842593,0.195032391943655,0.337595921201911,0.337595921201911
"kdgK",0.280506311529173,5.74722394452073,1.74704395807036,0.195139043624671,0.337595921201911,0.337595921201911
"yjfY",-0.484621846784963,4.06602033611139,1.74715183161049,0.195125597234865,0.337595921201911,0.337595921201911
"citC2",0.411296703804872,4.41941559464944,1.74622407108976,0.195241278963196,0.337639914367509,0.337639914367509
"ygfZ",0.210146803364656,7.36630928456685,1.74374559809158,0.195550726504709,0.338042073816241,0.338042073816241
"rhaT",0.45096044269778,3.94082667788602,1.74466598711809,0.195951801768577,0.338602248653563,0.338602248653563
"SL1344_4142",0.542268718090443,3.7437066661888,1.73877900752828,0.196172620850029,0.338850625248223,0.338850625248223
"SL1344_0168",-0.240264615921227,6.07442003784585,1.73532988006487,0.19660591955345,0.339046302804875,0.339046302804875
"hha",0.288112693566203,6.39845119473765,1.73656939481513,0.196450070998981,0.339046302804875,0.339046302804875
"ybdQ",-0.205905421839457,7.04241041839645,1.735207253382,0.196621346006278,0.339046302804875,0.339046302804875
"minE",-0.260472206931529,6.42952109188797,1.73457430102435,0.196700994898462,0.339046302804875,0.339046302804875
"yfbU",-0.302390450932571,5.46822266039893,1.7341956494369,0.19674866206898,0.339046302804875,0.339046302804875
"proX",-0.337527264544798,5.66716122838097,1.73595630274897,0.19652713844753,0.339046302804875,0.339046302804875
"ydgK",-0.202838184040506,7.67020496119434,1.73180121926512,0.197050414217566,0.339433237029944,0.339433237029944
"invC",0.523356016332465,5.68748296132461,1.75454020748717,0.197219462872881,0.339591366544921,0.339591366544921
"yaeT",-0.176432747152912,9.34984301459947,1.72491594487844,0.197921255447421,0.340666342579038,0.340666342579038
"flgC",-0.337412015905064,5.69159073759484,1.72303383963317,0.198160116250025,0.340943980835659,0.340943980835659
"ecnA",0.304542906672955,5.32155360807331,1.71793451033286,0.198809045059326,0.341926667480751,0.341926667480751
"SL1344_1373",-0.244802347762349,5.83786151582687,1.71717942292199,0.198905355501542,0.341958522794203,0.341958522794203
"SL1344_4001",0.414379522542015,4.88335699914851,1.71432645818616,0.19926976079925,0.342451082280494,0.342451082280494
"SL1344_4047",0.433874456009249,5.22268079128724,1.71347930476874,0.199378123082649,0.342503411125957,0.342503411125957
"cib",0.244646840231552,7.2589802285973,1.70912193853693,0.199936624238019,0.343328671933724,0.343328671933724
"sgaE",0.472024569999657,4.37070992290147,1.7079950139095,0.200081376841922,0.343443081841894,0.343443081841894
"yqjB",0.266003622767116,6.35584044649872,1.70713296290949,0.200192192858567,0.343499172445847,0.343499172445847
"thiL",-0.241016379836029,7.3429513985674,1.70564757735171,0.200383313630725,0.343558910577483,0.343558910577483
"iolT1",-0.283479947678671,5.64812684813521,1.70589633327267,0.200351291341214,0.343558910577483,0.343558910577483
"ygiC",-0.28338577438076,7.27338162403019,1.70727923434418,0.20090753353099,0.344323398597361,0.344323398597361
"chaB",-0.520027914656214,4.27137945293903,1.6997695885827,0.201141804776905,0.344590558768229,0.344590558768229
"corB",-0.228696095605881,6.63781160940796,1.69232559653796,0.202107404188848,0.346109913834895,0.346109913834895
"aceA",0.364683066791012,7.98543721927868,1.7176954578685,0.202422992693486,0.346515372227634,0.346515372227634
"iolI1",0.429480357954661,4.61924979443033,1.68124700979737,0.203554966464439,0.348317490298823,0.348317490298823
"speE",-0.188651692575378,7.5288264942288,1.68010926328459,0.203704343956786,0.348437469273943,0.348437469273943
"ugpB",0.268636970810213,5.81571037250663,1.6692514324286,0.205136657981527,0.350750971795718,0.350750971795718
"bcr",-0.192274395166613,6.80146716943812,1.66748796337046,0.205370447749202,0.351014186743971,0.351014186743971
"SL1344_1974",-0.614076383057029,4.60914372326732,1.67106778979926,0.206063884165341,0.352062508663366,0.352062508663366
"fcl",0.723865684045426,3.37157246138055,1.65948064017682,0.206436119895226,0.352561454180036,0.352561454180036
"nikA",0.582758337662776,4.73764536489081,1.6636249856544,0.206844417464013,0.353121576377398,0.353121576377398
"selA",0.317146232636516,6.88219828217942,1.66266959424826,0.207179083587328,0.353418413445827,0.353418413445827
"yihS",0.59920597349281,3.46887534593554,1.65427635093014,0.207132375725516,0.353418413445827,0.353418413445827
"moaD",-0.660625674876975,3.60416679666185,1.65183483452507,0.207460005321974,0.353760350424902,0.353760350424902
"yhbW",0.43184145194489,4.26763567149959,1.96579946493915,0.207873596416142,0.354328162018364,0.354328162018364
"safC",0.247737907001793,6.11966118617096,1.64742007521575,0.208054040575493,0.35449827998832,0.35449827998832
"pflC",-0.271430770444012,5.22689552215981,1.6443936267481,0.208462474457456,0.355056581834551,0.355056581834551
"yneH",0.244085176015243,6.46209576354331,1.64039165193008,0.209004071492176,0.355841168969638,0.355841168969638
"apbA",-0.288891096415561,5.6531166939477,1.63727903263892,0.209426503818237,0.356284408198518,0.356284408198518
"ybbA",0.569505844593483,4.13346300382422,1.63769055639536,0.20937059337838,0.356284408198518,0.356284408198518
"trpA",-0.295303576671024,5.42938968852635,1.63656800492368,0.209523148655844,0.356310932878566,0.356310932878566
"potF",0.46191444310613,4.8085140299198,1.62407611963733,0.211230047509552,0.358161136597304,0.358161136597304
"nadE",-0.221703747391083,6.00219299780643,1.6263601103767,0.210916689091767,0.358161136597304,0.358161136597304
"fdx",0.319411615463394,6.52210313048239,1.63080860953704,0.211262927023842,0.358161136597304,0.358161136597304
"speC",0.313246605960953,5.79649888362366,1.62591786735296,0.210977319223086,0.358161136597304,0.358161136597304
"yqiC",-0.213832502535629,7.3380249346607,1.62492479443486,0.211113544469826,0.358161136597304,0.358161136597304
"yhcH",0.523484906036253,3.91813594056642,1.62763753569112,0.210741678285075,0.358161136597304,0.358161136597304
