"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"gcvT",-0.64337758981216,4.5222395429384,3.26079956889845,0.0798813178058044,0.385417923259825,0.385417923259825
"pstC",0.409076973729743,5.69561971713537,3.26139424092097,0.0798550587672427,0.385417923259825,0.385417923259825
"yhbV",1.73105620332232,3.2568155653679,3.25294760300505,0.0802289521839633,0.386294056736804,0.386294056736804
"SL1344_1896",-0.603221933963076,5.604487079544,3.26650430386344,0.0804280568542802,0.386680701684728,0.386680701684728
"pstS",0.396299780436087,5.6402522584588,3.24718476914421,0.0804851778984364,0.386680701684728,0.386680701684728
"SL1344_2746",1.08432635856118,4.15578172857168,3.24099031939019,0.0807616228099602,0.387585255319416,0.387585255319416
"ybdN",0.516231788473447,5.52001622191059,3.2326596636244,0.0811350908998305,0.388192010471023,0.388192010471023
"SL1344_2572",0.497516202632608,5.96190121407733,3.23226192586081,0.0811529703418722,0.388192010471023,0.388192010471023
"argA",0.384748586041996,6.06005187703408,3.23361841469964,0.0810920105659712,0.388192010471023,0.388192010471023
"alaS",-0.276586439005837,9.22984254741807,3.22628583871223,0.0814221478819155,0.389056263140109,0.389056263140109
"cydC",-0.29104367526659,6.89216206295412,3.22082535239233,0.0816689818764388,0.38981199167082,0.38981199167082
"araB",0.455421953598816,5.31633838396795,3.2096028052643,0.0821789359899548,0.391820610208071,0.391820610208071
"lppB",0.425689931156703,5.77068303244363,3.20220362160572,0.0825171203586702,0.392157039023475,0.392157039023475
"nhaB",-0.358668684653107,6.57185306236799,3.20554876009792,0.0823640346292074,0.392157039023475,0.392157039023475
"sseBb",-0.357452749096431,6.41864587845462,3.20407317328223,0.0824315233312403,0.392157039023475,0.392157039023475
"engB",-0.279069179115856,9.64812451641574,3.1979715947844,0.082711253487541,0.392655151545605,0.392655151545605
"nusG",-0.244802029206744,10.3005635871318,3.19266664061818,0.0829553326184971,0.393389042277145,0.393389042277145
"ybaK",-0.344333380353106,6.01849355878816,3.1859864554038,0.0832638426709448,0.393532132824936,0.393532132824936
"cobC",-0.76205725896586,4.19644602784559,3.18426425462234,0.083343588639676,0.393532132824936,0.393532132824936
"serS",-0.43230226436142,8.15213728862476,3.23885070076082,0.0831654865256534,0.393532132824936,0.393532132824936
"pldA",-0.323851254672061,6.72104032426864,3.1889396018845,0.0831272985178476,0.393532132824936,0.393532132824936
"yccW",-0.264420411290446,6.95547986080788,3.17856113586484,0.0836082858771748,0.394126796341111,0.394126796341111
"fliS",-0.461190920123866,6.27097765279523,3.1895870021852,0.08376361199502,0.394126796341111,0.394126796341111
"SL1344_2368",0.550185588664447,4.74904700820574,3.17647500790763,0.0837053456985333,0.394126796341111,0.394126796341111
"lplA",-0.393186690134137,5.97621400666995,3.17383942335419,0.0838281516330615,0.394126796341111,0.394126796341111
"recEa",0.687291266918737,5.15508404704789,3.16610483584611,0.0841897234431291,0.39466709230168,0.39466709230168
"glpB",0.841110826000236,3.87696889631639,3.18993693931958,0.0841327790914905,0.39466709230168,0.39466709230168
"yfdC",0.647741558346731,4.44613663443911,3.16562089171342,0.084212405045263,0.39466709230168,0.39466709230168
"SL1344_1477",0.512339245511509,4.74403510193923,3.16236816531942,0.0843650337488764,0.394678648516068,0.394678648516068
"cadC",-0.330039948832581,6.65989620392511,3.16174238011338,0.0843944334861474,0.394678648516068,0.394678648516068
"SL1344_2271",0.686722865003583,4.18447352323435,3.15462558411445,0.0847295999417794,0.395404799728304,0.395404799728304
"yifK",-0.299911214424319,8.44530865635236,3.15614066799603,0.0846581210806841,0.395404799728304,0.395404799728304
"lpxA",-0.2485545252741,8.529602670523,3.14564794278535,0.0851545500692374,0.396966492157336,0.396966492157336
"SL1344_0599",0.985224802737798,6.20850309199224,3.21333240478184,0.0854981100442096,0.39772454153899,0.39772454153899
"barA",0.705179954830208,9.72462559200116,3.24259930320842,0.0854781617201205,0.39772454153899,0.39772454153899
"hemB",-0.295295778017103,7.38534215441927,3.13559025004534,0.0856334865003363,0.397933199424396,0.397933199424396
"ygfX",-0.328803427166155,6.14200853613463,3.13342528825053,0.0857369773741151,0.397993402889768,0.397993402889768
"dnaE",-0.211838070917918,9.08181159295038,3.12338925913315,0.0862185765202131,0.398449444698051,0.398449444698051
"narY",0.947225902184024,5.16054114912801,3.13240338050008,0.0862712475029694,0.398449444698051,0.398449444698051
"ydcX",-0.428705625745146,5.73281803982787,3.12193916496435,0.086288414775374,0.398449444698051,0.398449444698051
"fliA",-0.297118323555292,8.65465322953542,3.12861675257494,0.085967344153482,0.398449444698051,0.398449444698051
"tal",0.974146923922911,3.69687553825576,3.12378123152392,0.0861997096390451,0.398449444698051,0.398449444698051
"celC",0.652791847699057,4.02645727626959,3.10640101182308,0.08704077970983,0.398555970026339,0.398555970026339
"SL1344_1960",-0.720186757385623,4.42906719753593,3.10276068384538,0.0872181171895674,0.398555970026339,0.398555970026339
"yegD",-0.221943693531634,7.97523915241908,3.10951192538028,0.0868895556681181,0.398555970026339,0.398555970026339
"rplY",-0.308336267193838,9.35540162587072,3.10658771340351,0.087031695600993,0.398555970026339,0.398555970026339
"yhbN",-0.329434056824225,6.08465574346506,3.10381424262703,0.0871667513972028,0.398555970026339,0.398555970026339
"SL1344_3334",0.419398615375926,5.57299592515781,3.11624297707563,0.0865633697705655,0.398555970026339,0.398555970026339
"rplL",-0.417871787550368,12.6291301760851,3.13889139646553,0.0864572886194667,0.398555970026339,0.398555970026339
"SL1344_4355",1.20658443249995,3.29069812884745,3.11012571582517,0.0868597539297728,0.398555970026339,0.398555970026339
"SL1344_4460",-0.59256686071961,4.62031956564512,3.11340515789846,0.0867007209679426,0.398555970026339,0.398555970026339
"yjjV",0.578919112049683,4.64755751858164,3.11187805890071,0.0867747349577276,0.398555970026339,0.398555970026339
"nfo",-0.322784367113029,6.22125041886335,3.09062604662823,0.0878122115587813,0.399996517324793,0.399996517324793
"SL1344_2329",0.730201954837464,4.17043947618509,3.12304410370727,0.0878421455049915,0.399996517324793,0.399996517324793
"SL1344_2944",-0.33448842778513,6.95432870801243,3.0888952007896,0.0878973238707347,0.399996517324793,0.399996517324793
"trxA",-0.220882308191269,10.1344716276595,3.09158389689088,0.0877651504897054,0.399996517324793,0.399996517324793
"SL1344_4133",-0.652026221825713,4.38721823309028,3.08698040077252,0.0879915907106556,0.40001140926995,0.40001140926995
"yceA",-0.255017058796447,8.52658257917341,3.08292275178563,0.0881917298025753,0.400507070467067,0.400507070467067
"yibP",-0.233560688301848,8.11126369327235,3.08055834519577,0.08830858915727,0.4006238987981,0.4006238987981
"STnc1340",0.39751049568366,6.52612531883219,3.08645310200519,0.0885046160486859,0.401099270257756,0.401099270257756
"spaS",-1.14468689164392,3.93735816914935,3.07316486426067,0.0886751401350969,0.401458203948389,0.401458203948389
"deoA",0.544651991436731,7.93225959957771,3.11886933318322,0.088924469588568,0.402172806904676,0.402172806904676
"yhjJ",-0.259316253671229,7.09048332963421,3.06428670383207,0.0891175764608931,0.402631928183028,0.402631928183028
"sciU",0.676889901684307,4.1935577270559,3.04977630481682,0.0898460846271012,0.404966995714315,0.404966995714315
"ansP",-0.317559570370335,7.65276800032686,3.04849415818256,0.0899107797582283,0.404966995714315,0.404966995714315
"SL1344_1580",0.356996497359267,6.63394638085663,3.0507403368553,0.0897974758043044,0.404966995714315,0.404966995714315
"ymdA",-0.71999802240989,4.06743872216747,3.03947416147108,0.0903674097532271,0.405362380893047,0.405362380893047
"ugpE",-0.790750320175551,3.79025204494613,3.0449003105748,0.0900924012707377,0.405362380893047,0.405362380893047
"yjcC",0.32326506663021,6.07249107729967,3.04262359969146,0.0902076740362279,0.405362380893047,0.405362380893047
"SibD",-0.509293924035872,4.89361101899057,3.04022749498559,0.0903291724337606,0.405362380893047,0.405362380893047
"pyrC",-0.311258753958655,6.21970262604053,3.02946011669236,0.0908774444966338,0.406406150566839,0.406406150566839
"adhC",-0.29905951003595,6.58409840702118,3.03210806599442,0.0907422626467511,0.406406150566839,0.406406150566839
"fliD",-0.327302443172155,8.46085445590429,3.03932798103278,0.0908235207397631,0.406406150566839,0.406406150566839
"hemL",-0.222372651679834,7.44754741975394,3.02407689822951,0.0911529705552243,0.407079395267935,0.407079395267935
"SL1344_1282",0.463930920376685,4.78223275395688,3.02290269622511,0.0912131947995714,0.407079395267935,0.407079395267935
"SL1344_0987",0.560804674974261,6.25724196190032,3.04058938264157,0.0913163598841893,0.407126488895432,0.407126488895432
"SL1344_0707",1.47986981183023,3.18457182919917,3.01552850502556,0.0915924466327818,0.407943663016929,0.407943663016929
"SL1344_P1_0075",-0.587272405737112,4.49903277672067,3.00665594025395,0.0920511321171702,0.40957163642417,0.40957163642417
"yohF",0.644340561433313,4.30363990129429,2.99506373234983,0.0926543473492246,0.411838737054794,0.411838737054794
"SL1344_1124",0.431521697590052,5.60434507259901,2.99254422509264,0.0927860458098267,0.412007532707069,0.412007532707069
"SL1344_0286",0.464881597599989,7.83633343454187,3.04216024548255,0.0928994421916821,0.412094801084394,0.412094801084394
"dcuR",0.504973198378319,4.73488109052693,2.98199822493195,0.0933396123476168,0.413629975685608,0.413629975685608
"purR",-0.264057371217325,7.21319049240685,2.96827322665687,0.0940656715102305,0.414539896065501,0.414539896065501
"SL1344_1491",1.06171160358451,3.67787011949398,2.9700627255346,0.093970643459359,0.414539896065501,0.414539896065501
"SL1344_1542",-0.675100518015713,5.06236859708314,2.96629166185851,0.0941710262565923,0.414539896065501,0.414539896065501
"yecS",-0.593905538615509,4.60334370704015,2.98403188350073,0.0940327996715322,0.414539896065501,0.414539896065501
"SL1344_2691",1.27545014887207,4.22615283629547,2.98230458776471,0.0943751547988388,0.414539896065501,0.414539896065501
"SL1344_2754",0.546034687969041,4.42170396869935,2.96006017696548,0.0945032130721211,0.414539896065501,0.414539896065501
"cysN",0.441413716045348,4.9500700882812,2.96293785061067,0.0943496454321411,0.414539896065501,0.414539896065501
"gcvP",-0.350408978346058,5.93047330548803,2.96043463665099,0.0944832138904927,0.414539896065501,0.414539896065501
"yigC",-0.206669043366208,8.54282732759601,2.96602372780924,0.0941852819116975,0.414539896065501,0.414539896065501
"SL1344_P2_0044",-0.266685686808965,6.50407173059167,2.97094385902606,0.0939238925525247,0.414539896065501,0.414539896065501
"SL1344_P3_0003",0.320308570714664,7.83476967745921,2.96297395820615,0.0945822374325972,0.414539896065501,0.414539896065501
"phd",-0.425818352986261,5.25877009171904,2.95402483309312,0.0948262138103232,0.415195254890618,0.415195254890618
"yfaV",0.749017185485931,4.09454301042595,2.95171630043773,0.0949500938954961,0.415323992800598,0.415323992800598
"pepN",0.214905219017806,7.46636302151447,2.94610783689827,0.0952518213153125,0.416229628729736,0.416229628729736
"ylbE",1.40932595772225,4.94524872881546,2.96508853288659,0.0954901463007696,0.416511944656881,0.416511944656881
"adhP",0.48729564175799,5.46786127530078,2.93964858029734,0.0956006715556854,0.416511944656881,0.416511944656881
"nrfE",0.658924049963777,4.86752792259624,2.94059622182289,0.0955494007192486,0.416511944656881,0.416511944656881
"mukE",0.557178219545884,7.75710459429792,3.00091603307097,0.0959624097334308,0.417260883469992,0.417260883469992
"wzc",0.89090495787533,6.55741491112261,3.00264333664671,0.0959051091730699,0.417260883469992,0.417260883469992
"yfeN",0.628436117729489,5.20727824671536,2.92987895199787,0.0961310715147388,0.41758121578932,0.41758121578932
"SL1344_0513",1.33284667840725,7.07826857145009,3.02201168669135,0.0963627846569112,0.417762131510633,0.417762131510633
"ilvA",0.244354252393199,8.41557132074309,2.92589320426167,0.0963484211272779,0.417762131510633,0.417762131510633
"speE",-0.253170661549939,7.5288264942288,2.91420100056858,0.0969892492562157,0.41778251444983,0.41778251444983
"nagA",-0.247929695402656,7.06133385905941,2.91388209184699,0.0970067958712909,0.41778251444983,0.41778251444983
"hutI",-0.453332046795359,5.2336997307309,2.91483015548426,0.0969546432351165,0.41778251444983,0.41778251444983
"artI",-0.437801901339646,6.28470323928394,2.93031677165092,0.0967855877182191,0.41778251444983,0.41778251444983
"SL1344_1071",0.451469502787393,5.34205274909439,2.91494793575166,0.0969481664137238,0.41778251444983,0.41778251444983
"yncC",0.459779669619362,5.0598487335392,2.91370377337414,0.097016608672078,0.41778251444983,0.41778251444983
"crr",-0.335844413187735,8.80852631356127,2.92667190133236,0.0970327450530657,0.41778251444983,0.41778251444983
"SL1344_4346",-0.639604394078839,4.26186202478533,2.89991192500862,0.0977790031369859,0.420583657328953,0.420583657328953
"ybgS",0.534105641983527,4.03181143332325,2.88792432276895,0.0984472055664761,0.422636976525166,0.422636976525166
"SL1344_1489",0.767848686185206,5.3392934592621,2.90522833881975,0.0984981225032082,0.422636976525166,0.422636976525166
"SL1344_4288",0.321627226535846,6.34762160219442,2.88618139008523,0.0985447909322783,0.422636976525166,0.422636976525166
"yajQ",-0.211316462440907,8.93036874388862,2.87965543190496,0.0989111538408257,0.423794768308255,0.423794768308255
"SL1344_0339",-0.309458924240651,5.94613404355717,2.87460140198423,0.099195950027207,0.424538074511828,0.424538074511828
"SL1344_4370",1.36734604382727,5.25882412292059,2.92533684621821,0.0992777844854775,0.424538074511828,0.424538074511828
"SL1344_2547",0.598998145050666,4.22026868890927,2.86332063186214,0.0998350019394325,0.42539157327377,0.42539157327377
"yjgA",-0.28059232136827,7.88271398239278,2.86556465343515,0.0997075058945143,0.42539157327377,0.42539157327377
"creB",-0.332089380286489,6.2248955649687,2.86280286361581,0.0998644457730962,0.42539157327377,0.42539157327377
"SL1344_P2_0005",-0.313114901735784,6.31024469562989,2.86417037757758,0.099786701046596,0.42539157327377,0.42539157327377
"pdxH",0.334977168146038,6.48226813042213,2.86016348439672,0.100014692805067,0.425619157377612,0.425619157377612
"SL1344_0036",0.463660019691504,5.10655657421161,2.84324469199633,0.100983941327988,0.427685449891737,0.427685449891737
"SL1344_0073",0.613030757593545,4.03257625113562,2.83309689274857,0.101570429865099,0.427685449891737,0.427685449891737
"mraY",-0.285796054620527,7.62445113062141,2.83801582121235,0.101285658188928,0.427685449891737,0.427685449891737
"sfcA",-0.29971089928224,7.03325337852791,2.83481615824399,0.101470792653347,0.427685449891737,0.427685449891737
"yeeY",0.505763504273956,4.64778120276115,2.84585405349584,0.10083375922482,0.427685449891737,0.427685449891737
"yegW",-0.351581876353397,5.62436681892567,2.83468779724151,0.101478227751077,0.427685449891737,0.427685449891737
"mntH",-0.477247109211028,5.98814173899055,2.85287516000093,0.101021019653232,0.427685449891737,0.427685449891737
"yhfG",0.753636363837764,3.77500252236628,2.84708209102789,0.100763167551622,0.427685449891737,0.427685449891737
"damX",-0.242248627638918,8.40554186959532,2.84230637492678,0.101038008633377,0.427685449891737,0.427685449891737
"pyrI",0.568820864929626,4.13318022953902,2.84085051305529,0.101121963061803,0.427685449891737,0.427685449891737
"yjiG",-0.722998253943635,3.78398149277388,2.83726699181248,0.101328951351301,0.427685449891737,0.427685449891737
"SL1344_0081",0.458066370218691,5.06015835191732,2.82091298825066,0.102279735986227,0.428145985292725,0.428145985292725
"kefC",0.54755651931287,5.15423278961418,2.78823175039542,0.104210429481124,0.428145985292725,0.428145985292725
"pepD",-0.235956808897697,8.00744817578287,2.77466541501455,0.105024087718111,0.428145985292725,0.428145985292725
"fimA",-0.386776246221703,6.76216701388586,2.7884210402628,0.104882130367516,0.428145985292725,0.428145985292725
"fimC",1.40981675824876,3.56120642182039,2.82368856850744,0.102117655061977,0.428145985292725,0.428145985292725
"ahpC",-0.302453846064278,11.6792635567709,2.7865117888523,0.104313186439499,0.428145985292725,0.428145985292725
"rlpA",-0.371357515997603,6.06422698160772,2.78174759147395,0.104598422707507,0.428145985292725,0.428145985292725
"glnP",-0.364631182190822,6.04600985194411,2.79267736518595,0.103945367270928,0.428145985292725,0.428145985292725
"cydD",-0.260074140798153,7.38507432633836,2.8006113118031,0.103474231162617,0.428145985292725,0.428145985292725
"yccF",-0.530097437639532,4.59505475300216,2.78362733406881,0.104485774675538,0.428145985292725,0.428145985292725
"flgA",-0.264382636505072,7.62348605903188,2.79562094003647,0.103770285579569,0.428145985292725,0.428145985292725
"gloA",-0.264324958148999,6.70546506092051,2.79822018749019,0.103615964323004,0.428145985292725,0.428145985292725
"ydcZ",-0.482395332405744,4.80605053634331,2.77359480702717,0.105088607400102,0.428145985292725,0.428145985292725
"trg",0.532338618340292,5.57241953368363,2.81816808546002,0.102440314373424,0.428145985292725,0.428145985292725
"vsr",-0.643329036610176,3.95659446310608,3.2159293606066,0.102790014534095,0.428145985292725,0.428145985292725
"dcd",-0.266707102117502,6.60854808950772,2.82888984206757,0.101814713779415,0.428145985292725,0.428145985292725
"yegQ",-0.360162337498526,6.9332362236147,2.77994524121363,0.105052419515218,0.428145985292725,0.428145985292725
"yfbB",-0.60998429628452,4.44186983344484,2.81394755858069,0.102687779462617,0.428145985292725,0.428145985292725
"mepA",-0.326498203094551,6.02444731744305,2.79279479085956,0.103938376416465,0.428145985292725,0.428145985292725
"SL1344_2680",1.57787361723765,4.47805925203754,2.79238198743725,0.10396295475218,0.428145985292725,0.428145985292725
"garK",0.677756631294562,4.91464777199218,2.79523991812615,0.103792929489029,0.428145985292725,0.428145985292725
"SL1344_3378",-0.225540505174773,7.64783508457478,2.78073318969139,0.104659270812579,0.428145985292725,0.428145985292725
"yheT",0.249460257294655,6.69742721934454,2.8090462384471,0.102976019055349,0.428145985292725,0.428145985292725
"uspA",-0.266953389369721,7.82081029202082,2.7830725581732,0.104519006505261,0.428145985292725,0.428145985292725
"mtlA",-0.413469652462882,5.63160954226146,2.82198140679721,0.102217310594456,0.428145985292725,0.428145985292725
"rhuM",-0.294670596766891,6.0983345453189,2.80395612231566,0.103276339977829,0.428145985292725,0.428145985292725
"dgoA",1.4138843295976,3.0491266089538,2.8145175022922,0.102654321726494,0.428145985292725,0.428145985292725
"dapF",-0.257866785579418,6.87078803322385,2.78432873071277,0.104443777350226,0.428145985292725,0.428145985292725
"SL1344_4137",-0.741138590996466,4.18066112078895,2.77499223004215,0.105004401390394,0.428145985292725,0.428145985292725
"uvrA",-0.203177119451718,7.52547630378858,2.78173015887359,0.10459946804695,0.428145985292725,0.428145985292725
"SL1344_4426",0.411306098194138,5.71579013224207,2.80322223115139,0.103319722606282,0.428145985292725,0.428145985292725
"dnaT",-0.342928639019685,5.93295532341705,2.79188236999994,0.103992710882606,0.428145985292725,0.428145985292725
"ArcZ",-0.283586087415382,6.54095042696618,2.7918983231947,0.103991760594536,0.428145985292725,0.428145985292725
"STnc1270",0.259768051700586,8.27882671123506,2.82220875489698,0.102204032748003,0.428145985292725,0.428145985292725
"STnc1380",0.682805459539905,4.04461509732656,2.78049428590543,0.104673607157824,0.428145985292725,0.428145985292725
"SL1344_3747",-0.524675445261229,5.02630324658494,2.76748042157038,0.105457957751335,0.429252946550805,0.429252946550805
"tsf",-0.256873647725922,10.7354273295914,2.75724134313471,0.106079797777205,0.429891459711641,0.429891459711641
"SL1344_1125",0.583994319793028,4.18491393149316,2.75823266588151,0.106019409678434,0.429891459711641,0.429891459711641
"otsA",0.527422616341051,5.51683201009607,2.75684777027495,0.106103783846026,0.429891459711641,0.429891459711641
"amyA",0.441475482175686,5.40042955954751,2.76040335435883,0.105887315830214,0.429891459711641,0.429891459711641
"SL1344_2467",0.508925347176097,5.16375923765628,2.75993091193921,0.105916049535028,0.429891459711641,0.429891459711641
"SL1344_0988",0.55480931765975,4.94837999740676,2.74831424563819,0.106625383797531,0.431382163432392,0.431382163432392
"SL1344_1584",0.577600143069024,4.91255015622928,2.74066115849367,0.107095665708539,0.431382163432392,0.431382163432392
"yfeD",-0.536188854498555,4.48599802745947,2.74383496164216,0.106900348042695,0.431382163432392,0.431382163432392
"yqhA",-0.289288702530884,7.42538030967661,2.73963949151814,0.107158626585116,0.431382163432392,0.431382163432392
"pitA",-0.228847531969589,8.91224602409159,2.7455628222417,0.106794185961067,0.431382163432392,0.431382163432392
"yhjB",0.961579142600331,5.8255801143709,2.81121778555396,0.106860609076883,0.431382163432392,0.431382163432392
"mutL",-0.236255223693039,7.02328696084896,2.7411108919398,0.107067964025188,0.431382163432392,0.431382163432392
"hydA",-0.250633759356709,6.63628227352661,2.73796996601623,0.10726160338857,0.43140165461679,0.43140165461679
"narU",0.769555505252928,4.44879989711064,2.73231435872877,0.107611285891122,0.431833576762077,0.431833576762077
"lepA",-0.213338090346382,8.46297717432866,2.73385846181006,0.107515685620192,0.431833576762077,0.431833576762077
"hycF",1.16611999232679,3.32569320504071,2.7314685424995,0.10766369429737,0.431833576762077,0.431833576762077
"ybaL",0.20856455082813,8.10189027977691,2.72048198798495,0.108347105556265,0.432934569709232,0.432934569709232
"trpE",0.454339334775064,4.61261357731699,2.88435793636722,0.10855571648821,0.432934569709232,0.432934569709232
"prc",-0.233934545725321,8.56233434026218,2.71732327538809,0.108544510075495,0.432934569709232,0.432934569709232
"yecN",-0.296887868519753,6.44436036586194,2.72517137903928,0.108054799050835,0.432934569709232,0.432934569709232
"malS",0.495198780005503,5.2484880744558,2.71501187329519,0.108689222867138,0.432934569709232,0.432934569709232
"dgoD",0.880406333244471,3.9852315994076,2.71442404227904,0.108726061182664,0.432934569709232,0.432934569709232
"SL1344_3990",-0.403297616048862,6.39767856094867,2.72578234481611,0.108701323288989,0.432934569709232,0.432934569709232
"SL1344_P3_0002",0.270067884853444,7.41168395759829,2.72262686235699,0.10821329559757,0.432934569709232,0.432934569709232
"purF",-0.266797047138097,6.9110685012606,2.70440918101091,0.109355878678447,0.434655011456106,0.434655011456106
"epd",-0.217677308437475,7.83695707760197,2.70493110438865,0.109322952694949,0.434655011456106,0.434655011456106
"flgF",-0.435232280710421,6.23546008108636,2.7103499708247,0.109582483592623,0.434769492665318,0.434769492665318
"cpdA",-0.277606373087221,6.89865420844154,2.70222771000234,0.109493621774362,0.434769492665318,0.434769492665318
"ychF",-0.20575535893093,7.98456357655571,2.69524713450213,0.109935730063314,0.435777700052597,0.435777700052597
"yfeY",-0.422111600443671,5.37691948427968,2.69321780439816,0.110064639642572,0.43589563591779,0.43589563591779
"SL1344_1243",0.603208840785269,4.15944441435723,2.68951029167765,0.110300600778608,0.436044461351405,0.436044461351405
"SL1344_P1_0028",0.758500489117946,4.65416584972292,2.69092123793278,0.110210734112118,0.436044461351405,0.436044461351405
"adh",0.29526170785826,7.01983331452907,2.68247074795374,0.110750224723821,0.437035895768327,0.437035895768327
"SL1344_3092",0.572559176027158,5.56866205440366,2.68671978424565,0.11070074356386,0.437035895768327,0.437035895768327
"SL1344_3618",0.331610343968635,5.76402897753883,2.67980574933347,0.110920989820509,0.43710028843617,0.43710028843617
"SL1344_3738",-0.292287236096996,6.61964397120635,2.67756449323884,0.111064836711374,0.43710028843617,0.43710028843617
"rpoB",-0.230269585516805,11.2089555546046,2.67860226713411,0.110998204361135,0.43710028843617,0.43710028843617
"SL1344_1846",-0.432589660369214,5.24623563650755,2.67246096836511,0.111393187508644,0.437388403518686,0.437388403518686
"wcaD",-0.758445586658415,3.81207057343594,2.67352540855806,0.111324611650489,0.437388403518686,0.437388403518686
"idi",-0.262874561044897,6.34384598046937,2.67178849853463,0.111436535928328,0.437388403518686,0.437388403518686
"oadA2",1.05984125376207,3.72680028690283,2.67003235432729,0.111549830981584,0.437442512930458,0.437442512930458
"SL1344_3959",0.424980568028763,5.10529002937508,2.66658928383397,0.111772339601874,0.437924425035508,0.437924425035508
"yhbS",-0.338313065667218,5.92678558075196,2.66200537057563,0.112069366586671,0.43838622101973,0.43838622101973
"gor",-0.237810137657965,7.87195075388686,2.6616928141366,0.112089652508229,0.43838622101973,0.43838622101973
"yfgJ",-0.534778154129086,4.50183228382924,2.65529571930325,0.112505772511531,0.439622556409502,0.439622556409502
"SL1344_2557",0.698481753924104,3.570405455263,2.65308748566226,0.112649826077398,0.439794525254212,0.439794525254212
"stiH",0.393688544688934,5.98394626373147,2.64942624658907,0.112889133257452,0.440337737178137,0.440337737178137
"upp",-0.186315688584512,8.97455487092243,2.64727469467046,0.113030036202634,0.440496488605302,0.440496488605302
"yaaA",0.239171962318048,6.56695701063453,2.63371144137957,0.113922947175919,0.442105459140634,0.442105459140634
"ybgT",-0.484745302725002,6.98553882963681,2.68411058289501,0.113926871837373,0.442105459140634,0.442105459140634
"SL1344_1294",0.979238135539899,3.07875826703341,2.63582211375367,0.113783463846935,0.442105459140634,0.442105459140634
"cysB",-0.297610154672841,6.1717284853226,2.63324533691892,0.1139537760817,0.442105459140634,0.442105459140634
"SL1344_2736",1.06869284164652,3.95512604832022,2.63422173863985,0.113889206281895,0.442105459140634,0.442105459140634
"dnaA",-0.210090966170603,8.0282818907043,2.63073563288887,0.114119936942654,0.442105459140634,0.442105459140634
"SL1344_3886",-0.372581620585351,6.01687098005778,2.63032903919909,0.114146882648913,0.442105459140634,0.442105459140634
"ybeA",-0.294215214156192,6.65857277148733,2.61858499542585,0.11492834890329,0.444028208859923,0.444028208859923
"yoaB",0.232950325050051,7.48997536569891,2.61950467864745,0.114866930204466,0.444028208859923,0.444028208859923
"hypB",0.504063819106082,4.33668209999277,2.61680475216622,0.115047345289229,0.444028208859923,0.444028208859923
"rfaH",-0.238217524366076,7.46731005985069,2.6172408262477,0.115018183788049,0.444028208859923,0.444028208859923
"yfaX",0.775646288993646,3.44823472183045,3.17446518018548,0.115694303432214,0.446133471831589,0.446133471831589
"aroA",-0.259857218195764,6.8404573467716,2.59936179036667,0.116220812348134,0.447770982543729,0.447770982543729
"wzx",0.962897666067303,5.85354597530132,2.6581044247325,0.116512319280457,0.44850101187118,0.44850101187118
"psiA",0.67574567509154,4.6233563817233,2.59153481846728,0.116751842744336,0.449029834386791,0.449029834386791
"SL1344_4135",0.450094923334432,5.23111576623,2.58853035356774,0.116956426090122,0.449423469486168,0.449423469486168
"SL1344_1461",0.867336473418307,3.87993670790306,2.58493264257269,0.117201948919211,0.449973596025197,0.449973596025197
"yihQ",0.497625652288924,5.27365785353709,2.57746887152359,0.117713204124263,0.45114842661749,0.45114842661749
"GlmZ",-0.332411595230014,11.1957519188573,2.58704409630959,0.117710362286828,0.45114842661749,0.45114842661749
"pabA",-0.381939008298178,5.58789211110558,2.57494322360434,0.11788678817057,0.451420140067793,0.451420140067793
"pefD",1.1514984894456,4.4130391400458,2.57900393687563,0.118239454058749,0.452376536155143,0.452376536155143
"copA",0.525159147792146,6.47375960663481,2.61393251893994,0.118558583167747,0.452547629262508,0.452547629262508
"potE",0.751860641987613,3.45934361046396,2.5647117230706,0.118593009306281,0.452547629262508,0.452547629262508
"wcaC",1.05724944904536,3.21020934122211,2.56674984017862,0.118451941747291,0.452547629262508,0.452547629262508
"agaR",0.308618698167046,5.89287796011286,2.56253012800295,0.118744222335119,0.452731657749509,0.452731657749509
"SL1344_0135",-0.275816888504414,6.74211860805983,2.558825256358,0.119001528023656,0.452927027871856,0.452927027871856
"SL1344_2569",0.791937572697062,5.39889631787965,2.57126294681944,0.118917629521171,0.452927027871856,0.452927027871856
"SL1344_3662",0.823766174547261,4.97934714434241,2.56337203250799,0.119230072448037,0.453404323945996,0.453404323945996
"SL1344_3740",0.609291475098245,5.89819355672879,2.57895383470515,0.119442232617312,0.45366045050231,0.45366045050231
"dgoK",0.694743939358111,6.1242383170725,2.58110503499947,0.119556677055986,0.45366045050231,0.45366045050231
"fdoG",-0.256745971963461,8.11748431055338,2.55014327409701,0.119607020503225,0.45366045050231,0.45366045050231
"miaB",-0.212368317485959,8.51748799733072,2.54554864658791,0.119928893509431,0.454489151609877,0.454489151609877
"secD",-0.242511370815803,8.75083824392314,2.53179051081689,0.120898704028658,0.454765874112849,0.454765874112849
"ybiS",-0.227040429091504,8.20863676352111,2.53447007301923,0.120709113958017,0.454765874112849,0.454765874112849
