"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"malS",0.598141731180393,5.2484880744558,4.24907578854067,0.0470431162422248,0.850177859789939,0.850177859789939
"ybjR",0.393931610902088,5.85414714551391,4.19068504207502,0.0484966062677138,0.861059857291014,0.861059857291014
"comQ",0.902480638354329,3.79228600979888,4.18752683836773,0.0485766252520863,0.861059857291014,0.861059857291014
"sufI",0.279750761299162,7.37775954295747,4.16848608578377,0.0490621634999501,0.866173778095505,0.866173778095505
"SL1344_1580",0.409724573999596,6.63394638085663,4.14911258145916,0.0495617036946037,0.86788713926581,0.86788713926581
"rfbD",-0.305017642474824,7.17414525029691,4.15212956710376,0.049483542979564,0.86788713926581,0.86788713926581
"udhA",-0.290213075321874,7.59209518837903,4.1418086554464,0.0497514920598235,0.86788713926581,0.86788713926581
"SL1344_1846",-0.529866419998876,5.24623563650755,4.13012386367051,0.0500567896974344,0.869761452608387,0.869761452608387
"yjfQ",-0.416177005239404,5.85920968645241,4.10847563188697,0.0506279055327206,0.873092746810886,0.873092746810886
"SL1344_4523A",0.534868575754486,5.0637790062105,4.10780416712942,0.0506457348582293,0.873092746810886,0.873092746810886
"aroP",0.322404883041725,6.23969649042871,3.93609212506162,0.0554421987478423,0.879649009900617,0.879649009900617
"deoR",0.268259898961344,7.11291695975306,3.96591265743484,0.054574262323738,0.879649009900617,0.879649009900617
"SL1344_1264",0.908606298901124,4.77737137829686,4.02002993679894,0.0540070168869905,0.879649009900617,0.879649009900617
"yncC",0.52205311808076,5.0598487335392,3.97208108325107,0.0543966171492893,0.879649009900617,0.879649009900617
"SL1344_1973",0.938195107788177,3.5976749693537,3.96497203047948,0.0546014080781904,0.879649009900617,0.879649009900617
"yejF",0.34431211688633,6.51747802752714,3.97168047045749,0.05440813493459,0.879649009900617,0.879649009900617
"ccmH2",-0.796328063645898,4.20857895505984,3.97078546948616,0.0544338763653502,0.879649009900617,0.879649009900617
"SL1344_2702",-0.906437445041473,3.6607822501955,3.9570768446844,0.0548298486803471,0.879649009900617,0.879649009900617
"iroE",0.818341496825912,4.64992952913075,3.96744109730832,0.0545301846891128,0.879649009900617,0.879649009900617
"SL1344_2787",0.449749392707991,5.73163781436093,3.92516857264571,0.0557639587793609,0.879649009900617,0.879649009900617
"relA",0.258105580517018,8.55467810934145,4.02501212147515,0.0528983513663169,0.879649009900617,0.879649009900617
"yggM",0.551006063486814,4.38963042786526,3.96009028538011,0.0547425323463358,0.879649009900617,0.879649009900617
"ordL",0.343494503433413,6.22178847442739,4.00483790739701,0.0534639357480367,0.879649009900617,0.879649009900617
"SL1344_3329",-0.359173655870906,6.48249848198774,4.0056582722575,0.0534408064309687,0.879649009900617,0.879649009900617
"yhcQ",0.587214338043515,4.49202101278258,3.92298596180221,0.0558284972161675,0.879649009900617,0.879649009900617
"rpsJ",-0.339935777607223,9.36639572074348,3.94648954796552,0.0551378502621123,0.879649009900617,0.879649009900617
"rfaZ",0.267346906934399,6.78769809334759,3.98230287622083,0.0541036496592143,0.879649009900617,0.879649009900617
"ccmA1",-2.38930588861833,3.87888550203727,4.0903905602306,0.0518419077329831,0.879649009900617,0.879649009900617
"yhjA",1.19599283543722,3.50274481552593,3.92690503192717,0.0557126719504411,0.879649009900617,0.879649009900617
"SL1344_4054",0.60938368141835,5.13091528127486,3.98800672911943,0.0539409324969796,0.879649009900617,0.879649009900617
"yijD",-0.331728549279035,6.92163549575638,4.00132527628302,0.05356309628913,0.879649009900617,0.879649009900617
"lamB",0.796349371693659,5.41785684483441,4.01012546211224,0.0537621061945121,0.879649009900617,0.879649009900617
"SL1344_P1_0040",-0.544284850800385,5.00186714468479,3.96050503133394,0.0547305269103631,0.879649009900617,0.879649009900617
"SL1344_P1_0045",0.991548207140355,4.18268691680577,4.06631221470956,0.0517610760778611,0.879649009900617,0.879649009900617
"sciA",-0.383589436911842,7.16285862464465,3.85135680901328,0.0579932883246211,0.883692557004483,0.883692557004483
"ykgB",-1.10713700909943,3.77236392629786,3.89357023312882,0.0567064456657969,0.883692557004483,0.883692557004483
"nagE",0.449702615459366,5.67294506920057,3.85961366928105,0.0577390519069174,0.883692557004483,0.883692557004483
"pflA",-0.22866302031286,8.19720875422884,3.8351033953904,0.0584973917398327,0.883692557004483,0.883692557004483
"SL1344_1243",0.697424340252546,4.15944441435723,3.85538698033153,0.057869040414713,0.883692557004483,0.883692557004483
"ydgT",0.477543318258426,6.96183053427973,3.91190265593694,0.0566886246535565,0.883692557004483,0.883692557004483
"cbiE",-1.50444761955817,4.57684688405656,3.83948747949844,0.0583609400042449,0.883692557004483,0.883692557004483
"SL1344_2554",-1.28006441356704,3.60046249605137,3.83960534299192,0.0583572764710129,0.883692557004483,0.883692557004483
"gpE",2.51334172322048,2.85007924965215,3.83608830480269,0.0584667062012774,0.883692557004483,0.883692557004483
"SL1344_3566",0.697324265825916,4.67858721941072,3.89126721964429,0.0567758267764749,0.883692557004483,0.883692557004483
"birA",-0.37254160446723,8.10735187219594,3.88208536961093,0.0573408780163643,0.883692557004483,0.883692557004483
"symE",-1.03108093648558,3.40370930039484,3.86047751691468,0.0577125249287194,0.883692557004483,0.883692557004483
"SL1344_1265",0.478399746615603,5.58279679636347,3.82096536261432,0.0589398523437729,0.886839234404547,0.886839234404547
"gpP",-0.825392669208627,4.12888417360134,3.81558644774998,0.0591091664423413,0.886839234404547,0.886839234404547
"ugpB",0.402733961502073,5.81571037250663,3.80796368334686,0.0593500388371404,0.887424390231527,0.887424390231527
"rcsF",-0.256745598235673,7.91357531335752,3.79501246454155,0.0597617945508265,0.890552029984519,0.890552029984519
"recD",0.37662702724794,5.67435001040817,3.7832765699579,0.0601376596574361,0.890635270601253,0.890635270601253
"SL1344_3361",-0.330046427241628,7.45130782135668,3.78219027974825,0.0601725831138699,0.890635270601253,0.890635270601253
"SL1344_4016",0.281848924839329,7.06467945693528,3.74619163485536,0.0613427904429187,0.90490908317809,0.90490908317809
"yehX",0.853445549153456,3.80640340701471,3.72900702847772,0.0619103338945281,0.910226848830587,0.910226848830587
"sbcC",-0.33209795449826,6.28791773225452,3.71037046347747,0.0625324549775624,0.910240636031008,0.910240636031008
"yceG",-0.271640209355776,6.77268172258375,3.713446907633,0.0624292793279341,0.910240636031008,0.910240636031008
"zraP",-0.572208847739025,5.73308628704352,3.71511329426942,0.0623734724707644,0.910240636031008,0.910240636031008
"tbpA",-0.522142101120421,6.17439394231208,3.69434219378383,0.0637886726976678,0.913485428167356,0.913485428167356
"SL1344_1550",-0.726635407142962,4.36685051900279,3.67488771853825,0.0637362979616789,0.913485428167356,0.913485428167356
"chaA",0.501140103608494,6.90016161342386,3.71507121157498,0.0639711624478419,0.913485428167356,0.913485428167356
"rseC",-0.454824389535044,5.17976157941176,3.67382861134134,0.0637726261221982,0.913485428167356,0.913485428167356
"agaR",0.361385079483132,5.89287796011286,3.68643436775966,0.0633417338902881,0.913485428167356,0.913485428167356
"yidF",0.525817064816112,5.29131091464207,3.66715222431775,0.0640021637569485,0.913485428167356,0.913485428167356
"yafE",-0.340311847046138,7.95604872230804,3.65493362339073,0.0644246374005637,0.916539501659799,0.916539501659799
"otsB",-1.04689759701486,3.82563527548167,3.6476907378806,0.0646765384178541,0.91715504156415,0.91715504156415
"anmK",-0.444732642236855,5.63510793789125,3.61163956010211,0.0659468402280168,0.932161767338784,0.932161767338784
"ybhB",0.371177131864508,6.75814066600436,3.5749067061791,0.067269904001992,0.936124653725793,0.936124653725793
"gtgA",0.599879790976967,4.22656461792054,3.56273595201854,0.0677148013089935,0.936124653725793,0.936124653725793
"eco",-0.492973061557544,5.41396182894829,3.59254245005227,0.0666310236038839,0.936124653725793,0.936124653725793
"cIIc",-1.62734870161406,3.31140138268495,3.57175955880323,0.0673846326147782,0.936124653725793,0.936124653725793
"ygfX",-0.345265212847845,6.14200853613463,3.58461584479264,0.0669173332965126,0.936124653725793,0.936124653725793
"yiaG",0.674099104638751,4.25397009562985,3.5906813295378,0.0666981242286102,0.936124653725793,0.936124653725793
"torD",0.813952108747762,3.76902033822682,3.56265303786456,0.0677178434678804,0.936124653725793,0.936124653725793
"SL1344_0550A",0.762090604887904,4.03052033083245,3.5452156836578,0.0683610382308898,0.939109762696849,0.939109762696849
"ygiR",-0.244227468261652,8.14992645138132,3.55032244804104,0.06817196507762,0.939109762696849,0.939109762696849
"uxuB",-0.723890269207208,4.20914446019521,3.5293054141856,0.0689538731437224,0.94430288579378,0.94430288579378
"SL1344_2691",-2.25859683251917,4.22615283629547,3.53109699340853,0.0698891964960592,0.950378888171761,0.950378888171761
"SL1344_3760",-0.43728388690102,5.10694932623174,3.50625237881045,0.0698230922940741,0.950378888171761,0.950378888171761
"SL1344_4155",-0.636696415864351,4.21145408396749,3.50038902205811,0.0700461236960079,0.950378888171761,0.950378888171761
"emrD",-0.252651424402564,7.47376947616059,3.46905646907143,0.0712515666355421,0.963759652091825,0.963759652091825
"celB",0.548912814184295,5.06339193826666,3.42941441891896,0.0728101479107974,0.970377746854817,0.970377746854817
"add",0.290378188530427,6.73023724542216,3.40495144178866,0.073791008012578,0.970377746854817,0.970377746854817
"SL1344_2172",0.534256727019146,4.63361538821456,3.42622091117849,0.0729373597674634,0.970377746854817,0.970377746854817
"SL1344_2637",-0.85295657051954,3.98667774077646,3.3955871271578,0.0741703945223774,0.970377746854817,0.970377746854817
"SL1344_2664",0.523533677990049,5.4248672532301,3.39262799583142,0.0742907359100189,0.970377746854817,0.970377746854817
"yheM",0.438607972752259,5.11807038996067,3.39580686230914,0.0741614671080188,0.970377746854817,0.970377746854817
"yigZ",-0.333008021569971,7.67863679983795,3.42911424895088,0.0728220944340896,0.970377746854817,0.970377746854817
"dsbA",-0.284146313688599,7.89264041387401,3.4411836486001,0.0723434703417039,0.970377746854817,0.970377746854817
"typA",-0.20667615540744,10.1571614774619,3.40250335983974,0.0738899790448544,0.970377746854817,0.970377746854817
"rbn",0.341174510298218,6.073773734261,3.39019754923171,0.0743897408303169,0.970377746854817,0.970377746854817
"yjbH",0.335432635704742,5.85850173931222,3.43720922495287,0.0725006893430078,0.970377746854817,0.970377746854817
"SL1344_P1_0016",0.507019786375831,4.76188632106913,3.39366197569653,0.0742486613155338,0.970377746854817,0.970377746854817
"hemL",-0.231766576943591,7.44754741975394,3.36341599272682,0.0754905634750998,0.971885263299794,0.971885263299794
"safC",-0.370659480356142,6.11966118617096,3.31354388220979,0.0775896285392078,0.971885263299794,0.971885263299794
"SL1344_0301",0.855577586602035,3.86404694742964,3.35437608747752,0.0758662593066045,0.971885263299794,0.971885263299794
"clpS",0.33950844425157,5.94843672415584,3.35461297662045,0.0758563874960112,0.971885263299794,0.971885263299794
"hpaX",0.781212433800535,4.46519964443035,3.3180103331859,0.0773989888884423,0.971885263299794,0.971885263299794
"SL1344_1403",-0.524826088250802,5.4069338351304,3.34630994937298,0.0762032602085079,0.971885263299794,0.971885263299794
"ychE",-0.350432921333643,6.09161838846124,3.30812644645786,0.0778215679439325,0.971885263299794,0.971885263299794
"yejB",0.415744571621323,5.71153153316698,3.33846607227827,0.0765325896133366,0.971885263299794,0.971885263299794
"SL1344_2710",-0.731731808031247,4.23238052025776,4.36495378498538,0.0775992528763942,0.971885263299794,0.971885263299794
"hydA",-0.270928233525305,6.63628227352661,3.30909816337377,0.0777799079937221,0.971885263299794,0.971885263299794
"yqhD",-0.442640353947531,5.45621070138878,3.37378634721055,0.0750621465961232,0.971885263299794,0.971885263299794
"mreD",0.295469548204321,7.0293441984316,3.3408536210824,0.0764321780153263,0.971885263299794,0.971885263299794
"fis",-0.280638847517683,9.16877703232157,3.34756239634641,0.0761508231737286,0.971885263299794,0.971885263299794
"metE",-0.390427541637201,5.79685333398702,3.33760873166508,0.0765686824144334,0.971885263299794,0.971885263299794
"purH",-0.297457610365968,8.80971860208078,3.32061501008016,0.0772880578030555,0.971885263299794,0.971885263299794
"dkgB",-0.341721538286305,8.80360598262495,3.30616164347261,0.0781195890123957,0.972843380448985,0.972843380448985
"sifA",-0.488202175099135,4.88856638536705,3.27409552403852,0.0792965207715715,0.976435589108763,0.976435589108763
"ydiK",-0.29927563714225,6.471980247819,3.27910013389568,0.079077652731266,0.976435589108763,0.976435589108763
"pheA",-0.270809965893808,8.24505163994865,3.28113010239167,0.078989069502484,0.976435589108763,0.976435589108763
"SL1344_3813",0.94600480655422,4.07913342247596,3.27761147334474,0.0791426855961525,0.976435589108763,0.976435589108763
"ybbA",-0.976454965660076,4.13346300382422,3.24467112576107,0.0805972276062004,0.979524341272792,0.979524341272792
"yecO",-0.263384629996212,7.32776327553923,3.25361231362841,0.0801994571460526,0.979524341272792,0.979524341272792
"SL1344_1979",-0.302744154518918,6.12718312084581,3.25641326232813,0.0800753054758138,0.979524341272792,0.979524341272792
"ygjR",0.430272121108159,5.3895086931014,3.25201520412569,0.0802703458831267,0.979524341272792,0.979524341272792
"asnA",-0.273093805998017,7.9248355111357,3.24323178704497,0.0806614675934374,0.979524341272792,0.979524341272792
"perM",-0.234685996373223,7.1193459183913,3.22322244636064,0.0815605206975338,0.982301504072215,0.982301504072215
"uxaC",-0.321378864190453,6.11480990080418,3.22587936033854,0.0814404931887063,0.982301504072215,0.982301504072215
"rimI",-0.483504986955165,4.92521166799943,3.22364076757749,0.0815416095904011,0.982301504072215,0.982301504072215
"maeB",-0.314483011974293,6.42017099043486,3.21709371254288,0.0818381510086855,0.982952218126179,0.982952218126179
"adrA",0.43741480807459,5.47376658975424,3.20813686099679,0.0822458135144692,0.985156937900836,0.985156937900836
"SL1344_2550",1.87002131597097,4.07300657414832,3.21042839225996,0.0829104816354648,0.987735710757461,0.987735710757461
"tdcA",-0.738069150504212,4.24534582012299,3.19739412499012,0.0827377833328096,0.987735710757461,0.987735710757461
"thiQ",0.401679318046718,5.5769502733381,3.15854147307684,0.0845449949698188,0.99317200522888,0.99317200522888
"sciI",-0.641521869878371,6.95227345683821,3.21184962697869,0.0848256198730668,0.99317200522888,0.99317200522888
"ybeY",-0.331846146108853,6.76261942127668,3.15374055477705,0.0847713855352694,0.99317200522888,0.99317200522888
"SL1344_1188",0.458368315843596,5.37187844865171,3.16831862163445,0.084086055156203,0.99317200522888,0.99317200522888
"SL1344_1373",0.317524393018553,5.83786151582687,3.14999916881779,0.0849482879813601,0.99317200522888,0.99317200522888
"yeiR",0.37137511154563,5.98486657199903,3.16339415113563,0.0843168573893155,0.99317200522888,0.99317200522888
"rpsQ",-0.29724513227288,10.5485669842351,3.17297073834414,0.0838686728615623,0.99317200522888,0.99317200522888
"yceH",0.612083164076656,4.2334403268243,3.14260295897505,0.0852992286548454,0.994629732537666,0.994629732537666
"ftsJ",-0.265361554648122,8.27833245060902,3.12464173608928,0.0861583071800016,0.996715574640229,0.996715574640229
"yrdA",-0.304573752668325,8.2543428796766,3.13225916401644,0.0857927797600356,0.996715574640229,0.996715574640229
"SL1344_P3_0004",-0.335852272506228,6.46021132310439,3.12839309119408,0.0859780763149439,0.996715574640229,0.996715574640229
"thrL",-0.127852868997643,6.77349812892353,0.236822514209607,0.630266309229324,0.999366524090095,0.999366524090095
"thrA",0.0322035949770205,8.28938188893977,0.0828472682762523,0.775235591389759,0.999366524090095,0.999366524090095
"thrB",0.249705874296404,8.15868573992438,0.74964805948335,0.394714245092415,0.999366524090095,0.999366524090095
"thrC",0.252138950420502,7.86213035139297,3.06058309826015,0.0893028813907191,0.999366524090095,0.999366524090095
"yaaA",0.0754842208935864,6.56695701063453,0.264923511955498,0.610112387306861,0.999366524090095,0.999366524090095
"yaaJ",0.194662470122804,6.42897211430878,1.3347054970105,0.256084287937368,0.999366524090095,0.999366524090095
