"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"SL1344_1196",-0.386482776789054,5.16731719024139,2.00213939226657,0.166238918482187,0.992378856146764,0.992378856146764
"SL1344_1208",-0.582512144944354,3.95323860698483,1.96890237428633,0.201167550732274,0.992378856146764,0.992378856146764
"yeaC",-0.327879348857122,5.33511930816453,1.81958334372493,0.18634502590066,0.992378856146764,0.992378856146764
"ansA",0.316723722553308,5.41914616133088,1.80800822428304,0.187715646882781,0.992378856146764,0.992378856146764
"astA",-0.749124223633185,3.56406330032048,2.08774862949472,0.157706608290942,0.992378856146764,0.992378856146764
"celA",-0.486985752625211,4.59247904677575,2.23591204762915,0.144130377173517,0.992378856146764,0.992378856146764
"celD",-0.622496653167971,4.1765948593157,2.36845888818765,0.13313392179927,0.992378856146764,0.992378856146764
"aroH",-0.223726027236103,6.39191932839229,1.72055966521534,0.198474651406875,0.992378856146764,0.992378856146764
"ynhG",0.281944537914215,6.41084759597561,2.00263977191252,0.166187478608537,0.992378856146764,0.992378856146764
"sseD",0.759580912441517,3.25568418457918,1.76802244334329,0.192545103575146,0.992378856146764,0.992378856146764
"ydhJ",0.341104188905399,5.13752222401022,2.23992023660078,0.143782637613145,0.992378856146764,0.992378856146764
"pdxH",0.256399314911672,6.48226813042213,1.699129062015,0.201224669219254,0.992378856146764,0.992378856146764
"rnfE",-0.243648337421762,6.49479754481501,1.7073467482114,0.20016470394271,0.992378856146764,0.992378856146764
"blr",0.294452963720167,6.98681775221238,1.90752403276903,0.176808086277338,0.992378856146764,0.992378856146764
"tus",-0.379593760163732,4.80587932903329,2.07153588429193,0.159281869725356,0.992378856146764,0.992378856146764
"mlc",0.287601619100994,6.98327207694064,1.74044496860025,0.196175675314784,0.992378856146764,0.992378856146764
"clcB",-0.478331323629734,5.07758186285228,1.97267527890214,0.169301573116059,0.992378856146764,0.992378856146764
"SL1344_1422",-0.641745710335209,3.83998745894325,2.40092286616281,0.130591710727756,0.992378856146764,0.992378856146764
"SL1344_1427",1.92592996305112,3.8044628671675,2.04936523004668,0.162041284415488,0.992378856146764,0.992378856146764
"marC",-0.305530620035861,6.2216359457231,2.03813978238299,0.162585819010075,0.992378856146764,0.992378856146764
"hyaB2",0.652574995310144,4.49032701021064,2.13478221620441,0.153239846339457,0.992378856146764,0.992378856146764
"SL1344_1472",0.593410533895053,5.86588575954836,1.95291367332881,0.171740419706912,0.992378856146764,0.992378856146764
"SL1344_1476",0.332030691994528,5.4460083900224,1.86241637845602,0.181376919870239,0.992378856146764,0.992378856146764
"srfC",-0.222687818520316,6.98585216843612,1.71460194284469,0.199234538074437,0.992378856146764,0.992378856146764
"ydcK",-0.612815031624805,4.09107384130663,2.09630025115537,0.156883141736453,0.992378856146764,0.992378856146764
"hrpA",0.18608093497731,7.56672035324466,1.92362016135509,0.174551282090268,0.992378856146764,0.992378856146764
"ldhA",-0.224618760260306,7.11888651572113,1.96514951913984,0.170094588051338,0.992378856146764,0.992378856146764
"ynaF",-0.380517489247957,5.03052488363821,2.37495767989231,0.132620435449181,0.992378856146764,0.992378856146764
"SL1344_1584",0.46283802127306,4.91255015622928,1.77754008315931,0.191382063657717,0.992378856146764,0.992378856146764
"tyrR",0.36941626647522,8.19011717981258,1.75628243544649,0.196884154669241,0.992378856146764,0.992378856146764
"pspC",0.639026255527455,3.72064699985508,1.72135461170136,0.198373525780307,0.992378856146764,0.992378856146764
"sapC",0.385963119667765,5.97166144590438,2.20066833289886,0.147230866524914,0.992378856146764,0.992378856146764
"SL1344_1635",-0.301190909406082,5.77784505545412,1.83571868025072,0.184454511605638,0.992378856146764,0.992378856146764
"trpA",-0.327278591362265,5.42938968852635,1.95405137891341,0.171272136979482,0.992378856146764,0.992378856146764
"yciF",1.19176913191222,4.03231399878599,1.94138847171717,0.173296876359722,0.992378856146764,0.992378856146764
"oppD",0.355223470040175,4.63477827201502,1.70085832201156,0.201001051622048,0.992378856146764,0.992378856146764
"oppC",0.460153681699883,5.99027665978006,2.2478542668119,0.143097197106884,0.992378856146764,0.992378856146764
"ychP",-0.31468555824209,5.71442745326611,2.08766290469538,0.157714888877504,0.992378856146764,0.992378856146764
"chaA",0.356985084226603,6.90016161342386,1.83575470292314,0.186121208664659,0.992378856146764,0.992378856146764
"emtA",-0.298077556719113,6.08097947674088,2.02983592212895,0.163419913183729,0.992378856146764,0.992378856146764
"tnpA_1a",-0.613884961194823,3.76616394114517,1.79751995785856,0.188968098852951,0.992378856146764,0.992378856146764
"fadD",-0.214331647248816,6.55959811387994,1.8354222900297,0.184489029469418,0.992378856146764,0.992378856146764
"SL1344_1760",0.437415852068246,4.48722255957674,1.83836759131736,0.184146362366398,0.992378856146764,0.992378856146764
"SL1344_1794",1.08446893101303,3.48903723348031,2.17514782490077,0.149524915220886,0.992378856146764,0.992378856146764
"yecN",-0.243895039885721,6.44436036586194,1.90367332853314,0.176741442658868,0.992378856146764,0.992378856146764
"SL1344_1846",-0.382702492800382,5.24623563650755,2.18828340241499,0.148338947453964,0.992378856146764,0.992378856146764
"fliF",-0.245581082036175,7.77355848565168,1.8050738665053,0.188217013031859,0.992378856146764,0.992378856146764
"fliG",-0.316954554619213,6.57861863584524,1.98935470849876,0.168116000494852,0.992378856146764,0.992378856146764
"fliP",0.395533184759438,5.99446593561986,1.71490015359771,0.200905770306779,0.992378856146764,0.992378856146764
"fliQ",0.513793559063231,3.68635469879199,2.00688251089621,0.181247853884551,0.992378856146764,0.992378856146764
"yodD",0.828527845705064,3.47163128215099,2.13449850534325,0.153266339085006,0.992378856146764,0.992378856146764
"yedI",0.336959397620344,6.11471072214366,1.82927471236795,0.185206739987964,0.992378856146764,0.992378856146764
"SL1344_1932",0.982082848845442,3.18339892260388,2.11454264406787,0.155143434264774,0.992378856146764,0.992378856146764
"SL1344_1958",-0.306736881408069,6.18871328075743,2.44014494853545,0.127595139518708,0.992378856146764,0.992378856146764
"SL1344_1989",-0.213395592291071,7.74426363016572,1.68874519150548,0.202573852000367,0.992378856146764,0.992378856146764
"erfK",-0.216658844755206,6.7408950034035,1.77030082051615,0.19226591184971,0.992378856146764,0.992378856146764
"pduP",-0.875653002778196,3.48424180050848,1.9387416309244,0.172912564256247,0.992378856146764,0.992378856146764
"gnd",0.21387367839322,7.970329662183,1.77637772440839,0.19152364493143,0.992378856146764,0.992378856146764
"rfbK",0.286326737713517,7.20567593436581,2.24954551845808,0.142951581010916,0.992378856146764,0.992378856146764
"galF",-0.180016566614711,8.41417498432275,2.14146273887549,0.15261758066514,0.992378856146764,0.992378856146764
"cpsG",0.992448269321518,4.70191338746838,1.92792661777648,0.174082706010581,0.992378856146764,0.992378856146764
"SL1344_2109",0.857882939405199,5.32057488772227,1.75051068891589,0.196806866821737,0.992378856146764,0.992378856146764
"yegV",-0.460491780995104,4.92020779356172,1.79499281256951,0.189271385157963,0.992378856146764,0.992378856146764
"yehS",-0.208813780606242,7.0438443166828,1.89872855347628,0.177289460145328,0.992378856146764,0.992378856146764
"SL1344_2155",0.978580010794944,3.66023867828908,1.97818925545346,0.168723343292144,0.992378856146764,0.992378856146764
"SL1344_2174",1.57407326376061,3.04873545717656,2.28315797593759,0.140093222707983,0.992378856146764,0.992378856146764
"fruA",0.605656516768764,7.45653473595532,2.09349169834254,0.16152430404688,0.992378856146764,0.992378856146764
"oafA",0.251921203652816,7.36874373080994,2.03421598746516,0.162979319450975,0.992378856146764,0.992378856146764
"menE",0.303148317636311,5.98108863008194,2.07323616292147,0.159115796190249,0.992378856146764,0.992378856146764
